class,filters,error
86,rainnight,47.75
46,rainnight,72.94
23,rainnight,77.54
53,rainnight,47.48
90,rainnight,65.05
50,rainnight,66.67
47,rainnight,62.96
31,rainnight,74.44
55,rainnight,46.32
6,rainnight,51.67
75,rainnight,76.47
30,rainnight,88.4
48,rainnight,70.68
2,rainnight,68.52
45,rainnight,70.94
78,rainnight,68.53
21,rainnight,67.74
38,rainnight,33.33
52,rainnight,67.77
67,rainnight,61.67
36,rainnight,83.77
3,rainnight,42.86
63,rainnight,36.0
37,rainnight,57.55
19,rainnight,49.06
51,rainnight,64.2
28,rainnight,66.02
15,rainnight,70.89
74,rainnight,56.31
32,rainnight,60.96
7,rainnight,25.0
97,rainnight,71.43
87,rainnight,42.41
79,rainnight,67.96
29,rainnight,45.61
88,rainnight,53.57
99,rainnight,57.89
40,rainnight,59.57
57,rainnight,62.76
93,rainnight,15.52
41,rainnight,74.23
39,rainnight,60.61
58,rainnight,33.33
16,rainnight,69.23
96,rainnight,14.29
77,rainnight,57.97
60,rainnight,58.73
20,rainnight,77.49
83,rainnight,42.31
82,rainnight,28.57
91,rainnight,66.1
12,rainnight,70.41
61,rainnight,64.29
42,rainnight,76.92
66,rainnight,37.69
72,rainnight,69.77
81,rainnight,69.44
56,rainnight,25.0
59,rainnight,55.56
35,rainnight,40.0
49,rainnight,64.29
0,rainnight,77.24
70,rainnight,74.14
34,rainnight,76.19
73,rainnight,67.35
102,rainnight,72.0
10,rainnight,69.23
22,rainnight,73.85
68,rainnight,61.11
27,rainnight,11.76
1,rainnight,56.82
62,rainnight,42.42
5,rainnight,57.14
89,rainnight,37.5
80,rainnight,66.67
13,rainnight,25.0
54,rainnight,43.75
26,rainnight,68.18
92,rainnight,0.0
24,rainnight,70.0
17,rainnight,44.23
11,rainnight,55.56
76,rainnight,33.33
69,rainnight,72.73
94,rainnight,0.0
25,rainnight,57.14
33,rainnight,72.22
64,rainnight,9.09
71,rainnight,66.67
43,rainnight,74.07
18,rainnight,40.0
8,rainnight,0.0
85,rainnight,0.0
95,rainnight,0.0
100,rainnight,33.33
65,rainnight,22.22
101,rainnight,0.0
4,rainnight,11.11
98,rainnight,33.33
44,rainnight,57.14
14,rainnight,33.33
84,rainnight,0.0
9,rainnight,66.67
