class,filters,error
52,fograin,42.15
6,fograin,25.0
48,fograin,45.99
10,fograin,46.15
20,fograin,59.74
15,fograin,28.48
32,fograin,60.11
34,fograin,28.57
30,fograin,71.46
2,fograin,46.3
19,fograin,21.7
77,fograin,55.8
63,fograin,52.44
78,fograin,42.64
50,fograin,36.96
51,fograin,38.27
14,fograin,33.33
87,fograin,23.42
16,fograin,48.35
28,fograin,30.08
21,fograin,37.63
92,fograin,0.0
33,fograin,55.56
46,fograin,38.82
97,fograin,44.44
72,fograin,52.33
74,fograin,53.88
85,fograin,0.0
53,fograin,19.33
86,fograin,37.08
79,fograin,45.63
90,fograin,64.4
93,fograin,10.34
45,fograin,60.0
67,fograin,42.22
68,fograin,27.78
23,fograin,61.85
36,fograin,77.27
99,fograin,47.37
31,fograin,51.11
75,fograin,60.78
0,fograin,39.84
71,fograin,29.17
55,fograin,11.26
66,fograin,26.92
26,fograin,36.36
61,fograin,30.36
37,fograin,30.22
83,fograin,38.46
101,fograin,40.0
60,fograin,30.16
70,fograin,53.45
73,fograin,69.39
57,fograin,23.47
35,fograin,25.71
8,fograin,0.0
49,fograin,42.86
62,fograin,30.3
12,fograin,39.8
47,fograin,22.22
59,fograin,37.04
13,fograin,25.0
41,fograin,56.7
91,fograin,47.46
4,fograin,44.44
42,fograin,46.15
17,fograin,25.0
64,fograin,9.09
89,fograin,25.0
81,fograin,44.44
58,fograin,8.33
29,fograin,14.04
22,fograin,61.54
11,fograin,11.11
43,fograin,44.44
25,fograin,28.57
39,fograin,18.18
40,fograin,23.4
18,fograin,40.0
100,fograin,16.67
54,fograin,12.5
76,fograin,11.11
102,fograin,20.0
1,fograin,43.18
94,fograin,0.0
24,fograin,25.0
7,fograin,2.5
3,fograin,19.05
69,fograin,36.36
82,fograin,14.29
27,fograin,11.76
88,fograin,35.71
56,fograin,4.17
44,fograin,42.86
5,fograin,28.57
65,fograin,0.0
80,fograin,66.67
98,fograin,0.0
38,fograin,22.22
96,fograin,0.0
84,fograin,0.0
95,fograin,0.0
9,fograin,0.0
