class,filters,error
90,fognight,45.63
28,fognight,35.16
11,fognight,11.11
52,fognight,45.66
67,fognight,33.89
63,fognight,14.22
31,fognight,51.11
60,fognight,41.27
36,fognight,67.53
21,fognight,27.96
23,fognight,64.31
32,fognight,45.51
50,fognight,39.13
15,fognight,35.44
77,fognight,34.78
51,fognight,37.45
66,fognight,13.08
76,fognight,11.11
79,fognight,28.16
20,fognight,57.14
53,fognight,19.75
74,fognight,43.69
40,fognight,36.17
43,fognight,48.15
16,fognight,52.38
30,fognight,75.64
47,fognight,11.11
55,fognight,19.48
2,fognight,24.07
48,fognight,45.68
0,fognight,47.15
25,fognight,33.33
87,fognight,26.58
78,fognight,45.18
57,fognight,27.04
75,fognight,41.18
70,fognight,39.66
72,fognight,41.86
59,fognight,22.22
45,fognight,62.64
82,fognight,42.86
93,fognight,3.45
86,fognight,20.79
97,fognight,53.97
68,fognight,38.89
37,fognight,27.34
96,fognight,0.0
42,fognight,44.87
6,fognight,31.67
19,fognight,28.3
46,fognight,45.1
29,fognight,15.79
3,fognight,14.29
54,fognight,18.75
61,fognight,41.07
7,fognight,7.5
91,fognight,35.59
12,fognight,42.86
41,fognight,65.98
83,fognight,33.33
71,fognight,20.83
38,fognight,22.22
35,fognight,20.0
49,fognight,32.14
44,fognight,42.86
17,fognight,34.62
1,fognight,47.73
34,fognight,33.33
69,fognight,45.45
73,fognight,53.06
102,fognight,36.0
85,fognight,0.0
89,fognight,37.5
27,fognight,0.0
62,fognight,24.24
22,fognight,69.23
99,fognight,15.79
10,fognight,53.85
39,fognight,36.36
98,fognight,0.0
81,fognight,47.22
26,fognight,68.18
64,fognight,9.09
92,fognight,0.0
88,fognight,32.14
24,fognight,5.0
56,fognight,0.0
33,fognight,61.11
4,fognight,22.22
65,fognight,0.0
58,fognight,8.33
100,fognight,16.67
101,fognight,0.0
80,fognight,66.67
14,fognight,0.0
94,fognight,33.33
5,fognight,14.29
84,fognight,0.0
18,fognight,0.0
95,fognight,0.0
13,fognight,25.0
9,fognight,66.67
8,fognight,0.0
