class,filters,error
72,rain,89.53
50,rain,84.54
34,rain,95.24
36,rain,88.96
57,rain,53.06
60,rain,79.37
16,rain,89.38
20,rain,95.24
67,rain,77.22
90,rain,95.63
74,rain,93.69
2,rain,94.44
87,rain,46.2
86,rain,88.2
78,rain,78.17
45,rain,93.21
63,rain,73.78
55,rain,77.49
17,rain,59.62
52,rain,75.62
43,rain,75.93
41,rain,85.57
48,rain,90.74
53,rain,77.31
47,rain,88.89
21,rain,84.95
46,rain,83.14
97,rain,85.71
42,rain,93.59
23,rain,93.54
30,rain,93.04
15,rain,89.24
31,rain,91.67
51,rain,78.19
32,rain,95.22
77,rain,77.54
0,rain,89.43
66,rain,48.46
25,rain,76.19
7,rain,27.5
79,rain,86.41
28,rain,82.42
91,rain,74.58
71,rain,91.67
93,rain,46.55
37,rain,93.53
6,rain,76.67
40,rain,89.36
49,rain,76.79
19,rain,77.36
22,rain,75.38
83,rain,89.74
29,rain,35.09
99,rain,84.21
70,rain,98.28
65,rain,0.0
12,rain,63.27
61,rain,82.14
62,rain,72.73
58,rain,83.33
1,rain,68.18
84,rain,0.0
59,rain,81.48
75,rain,78.43
81,rain,80.56
102,rain,72.0
68,rain,80.56
3,rain,47.62
88,rain,46.43
11,rain,93.33
56,rain,33.33
27,rain,11.76
64,rain,18.18
24,rain,65.0
38,rain,55.56
14,rain,66.67
39,rain,75.76
4,rain,77.78
33,rain,66.67
35,rain,82.86
100,rain,33.33
54,rain,43.75
9,rain,66.67
89,rain,25.0
73,rain,97.96
8,rain,33.33
26,rain,86.36
10,rain,76.92
18,rain,100.0
96,rain,71.43
85,rain,33.33
80,rain,100.0
44,rain,100.0
76,rain,88.89
69,rain,72.73
82,rain,85.71
101,rain,100.0
95,rain,0.0
92,rain,25.0
5,rain,71.43
13,rain,25.0
98,rain,66.67
94,rain,0.0
