class,filters,error
45,fog,60.75
16,fog,61.54
34,fog,76.19
78,fog,15.23
15,fog,29.75
90,fog,65.37
23,fog,65.23
36,fog,49.35
22,fog,72.31
60,fog,33.33
44,fog,85.71
20,fog,77.06
53,fog,30.67
86,fog,17.98
31,fog,43.89
40,fog,48.94
6,fog,28.33
68,fog,19.44
7,fog,2.5
52,fog,34.5
21,fog,29.03
28,fog,56.25
67,fog,27.78
41,fog,69.07
30,fog,77.26
79,fog,38.83
74,fog,63.11
55,fog,20.78
32,fog,84.55
50,fog,52.66
63,fog,17.33
51,fog,13.17
12,fog,36.73
77,fog,24.64
81,fog,33.33
37,fog,47.48
49,fog,58.93
48,fog,69.44
19,fog,22.64
46,fog,18.82
91,fog,38.98
97,fog,52.38
71,fog,0.0
72,fog,25.58
56,fog,16.67
25,fog,52.38
64,fog,0.0
1,fog,50.0
58,fog,0.0
0,fog,45.53
65,fog,0.0
57,fog,9.69
2,fog,51.85
87,fog,16.46
35,fog,62.86
43,fog,50.0
66,fog,2.31
75,fog,47.06
27,fog,23.53
73,fog,44.9
70,fog,53.45
83,fog,53.85
11,fog,33.33
3,fog,9.52
17,fog,48.08
42,fog,74.36
29,fog,14.04
76,fog,27.78
47,fog,33.33
59,fog,37.04
24,fog,10.0
61,fog,67.86
101,fog,0.0
5,fog,14.29
39,fog,21.21
82,fog,0.0
88,fog,25.0
93,fog,8.62
100,fog,0.0
89,fog,12.5
62,fog,27.27
33,fog,38.89
96,fog,71.43
38,fog,44.44
9,fog,0.0
102,fog,24.0
18,fog,60.0
85,fog,0.0
99,fog,36.84
54,fog,25.0
92,fog,8.33
26,fog,45.45
94,fog,0.0
69,fog,36.36
4,fog,0.0
10,fog,53.85
98,fog,0.0
80,fog,0.0
8,fog,0.0
84,fog,0.0
14,fog,33.33
13,fog,0.0
95,fog,0.0
