category,sub-category,images,Original_model_52,Original_model_49,Original_model_42,fog_model_52,fog_model_49,fog_model_42,night_model_52,night_model_49,night_model_42,rain_model_52,rain_model_49,rain_model_42,snow_model_52,snow_model_49,snow_model_42,day_model_52,day_model_49,day_model_42
Dangerous warning,Dangerous warning,2228,87.2528052064632,88.01645870736084,88.10537701974864,48.78713195691203,35.81668761220825,49.19250897666068,81.64249102333932,84.2007091561939,80.3412791741472,78.81622531418311,81.50882405745062,81.95764362657091,61.67008976660683,70.69190305206463,63.28534111310592,86.40171454219029,87.47694793536803,88.15183123877918
Regularoty,Priority ,1041,94.23518731988474,96.3517963496638,95.19898174831893,74.63965417867436,67.53336215177713,72.81380403458215,82.89753121998079,92.98729106628242,89.05265129682996,90.97029779058597,93.56386167146975,92.79477425552354,77.32837656099902,87.80393852065322,81.07428434197887,94.33254562920268,96.15560038424591,95.29486071085495
Regularoty,Prohibitory,3957,88.1980717715441,91.02868587313621,91.1799393479909,40.384157189790244,24.99366186504928,37.77961334344201,75.08270406873896,78.13979277230223,78.44251200404346,73.9702805155421,77.88844326509981,79.20201162496842,52.741652767247906,66.2111549153399,57.29133434420015,88.62732878443263,90.70015668435683,90.90174627242861
Regularoty,Mandatory,1203,91.10658354114715,92.68456359102245,92.51914380714882,31.587356608478807,28.09581047381545,34.165453034081466,48.62705735660848,72.07005818786368,64.09054862842892,77.30571903574396,87.28240232751455,84.53881130507067,56.7738570241064,75.89250207813798,64.42271820448879,91.27232751454694,92.85012468827931,92.51914380714882
Regularoty,Special regulations,1344,83.40961309523811,84.96845238095237,82.66200148809526,45.759129464285714,44.493891369047624,44.0474181547619,55.13293898809525,65.10380952380953,60.417105654761905,77.08508184523811,80.73087053571429,80.72776041666665,63.46664434523809,76.48508928571428,64.80471726190477,83.70809523809525,85.3447544642857,83.4086086309524
