category,sub-category,images,Original_model_42,rain1_model_42,rain2_model_42,rain3_model_42,rain4_model_42,rain5_model_42,rain6_model_42,rain7_model_42,rain8_model_42,rain9_model_42,rain10_model_42
Dangerous warning,Dangerous warning,2228,91.8779712746858,91.11469030520645,91.02545780969479,91.11408886894077,91.15936714542191,90.84421903052065,90.57576301615799,90.08232495511669,90.03507630161582,89.5407540394973,89.58628815080789
Regularoty,Priority ,1041,96.92576368876081,96.44604226705091,96.44456292026898,96.25400576368875,96.34815561959654,95.96584053794429,96.44598463016331,95.48658021133525,96.34815561959654,95.8714985590778,96.2528242074928
Regularoty,Prohibitory,3957,93.45384382107656,93.2278847611827,92.97405863027547,93.02442759666414,92.72182714177404,92.46884003032598,92.16545109931765,92.16638362395753,91.43285064442757,91.63563052817793,91.05356077836745
Regularoty,Mandatory,1203,95.42639235245221,95.42815461346635,95.09413965087285,95.17914380714882,94.76387364921031,95.01234413965086,95.09605985037408,95.09477140482127,94.51340814630093,94.18232751454697,94.26369077306731
Regularoty,Special regulations,1344,91.66831101190476,91.74164434523809,91.44392113095236,91.81710565476189,91.66716517857142,90.99727678571428,90.99580357142855,91.07340773809521,90.84828869047618,90.3264880952381,90.6235863095238
