category,sub-category,images,Original_model_42,rain1_model_42,rain2_model_42,rain3_model_42,rain4_model_42,rain5_model_42,rain6_model_42,rain7_model_42,rain8_model_42,rain9_model_42,rain10_model_42
Dangerous warning,Dangerous warning,2228,92.95334829443446,92.81994165170556,93.17748653500898,91.83323608617594,91.96677289048475,91.83148114901257,91.74188061041295,90.66417414721725,90.61963644524236,90.1697935368043,90.5297710951526
Regularoty,Priority ,1041,97.4997214217099,97.69177713736792,97.21459173871278,96.73585975024017,97.21256484149858,96.73441882804995,97.02042267050913,96.63758885686839,96.54183477425552,96.06450528338138,95.48477425552353
Regularoty,Prohibitory,3957,95.24811726055093,95.04696739954511,94.8207834217842,94.28866565579985,93.88478392721757,93.65673995451101,93.50472580237552,93.12556229466769,92.24187768511496,91.98887288349758,91.55980540813748
Regularoty,Mandatory,1203,95.1770573566085,94.9291438071488,95.2624854530341,94.34702410640068,94.43103906899421,95.01266001662512,94.67891936824606,94.17999168744807,94.01406483790524,94.0140399002494,94.01387364921031
Regularoty,Special regulations,1344,91.21924107142857,90.25235863095237,91.2196875,90.92226934523808,89.95521577380953,89.06285714285715,89.88136160714288,89.06245535714285,88.84090029761906,88.54300595238097,88.46578869047619
