class,filters,error
53,rain1,89.08
63,rain1,93.33
78,rain1,97.46
28,rain1,99.22
72,rain1,97.67
45,rain1,98.87
90,rain1,98.22
67,rain1,98.89
32,rain1,97.75
88,rain1,75.0
16,rain1,93.04
86,rain1,94.38
23,rain1,97.54
0,rain1,99.19
20,rain1,96.97
52,rain1,98.76
21,rain1,89.25
36,rain1,100.0
83,rain1,96.15
31,rain1,95.0
27,rain1,17.65
77,rain1,87.68
58,rain1,91.67
89,rain1,75.0
3,rain1,76.19
81,rain1,86.11
6,rain1,91.67
19,rain1,95.28
41,rain1,96.91
66,rain1,87.69
68,rain1,97.22
74,rain1,97.09
48,rain1,95.06
49,rain1,87.5
30,rain1,99.3
87,rain1,79.11
55,rain1,96.1
51,rain1,97.94
102,rain1,96.0
46,rain1,97.65
54,rain1,56.25
35,rain1,97.14
50,rain1,96.62
79,rain1,90.29
42,rain1,94.87
26,rain1,95.45
17,rain1,92.31
2,rain1,87.04
57,rain1,95.92
7,rain1,77.5
37,rain1,92.09
15,rain1,92.41
62,rain1,90.91
40,rain1,97.87
11,rain1,95.56
38,rain1,100.0
12,rain1,93.88
61,rain1,96.43
97,rain1,84.13
73,rain1,95.92
29,rain1,87.72
56,rain1,75.0
1,rain1,90.91
25,rain1,85.71
71,rain1,95.83
43,rain1,96.3
24,rain1,80.0
76,rain1,83.33
34,rain1,100.0
60,rain1,92.06
75,rain1,88.24
59,rain1,100.0
33,rain1,83.33
47,rain1,88.89
4,rain1,77.78
91,rain1,88.14
70,rain1,100.0
22,rain1,80.0
93,rain1,87.93
10,rain1,84.62
65,rain1,44.44
64,rain1,63.64
92,rain1,16.67
100,rain1,50.0
39,rain1,81.82
99,rain1,78.95
85,rain1,22.22
18,rain1,40.0
69,rain1,90.91
101,rain1,100.0
5,rain1,100.0
82,rain1,100.0
95,rain1,0.0
96,rain1,14.29
13,rain1,75.0
9,rain1,66.67
94,rain1,0.0
84,rain1,0.0
44,rain1,71.43
80,rain1,100.0
98,rain1,100.0
8,rain1,66.67
14,rain1,33.33
