class,filters,error
11,rain6,97.78
90,rain6,98.22
52,rain6,96.69
55,rain6,96.1
75,rain6,90.2
36,rain6,100.0
48,rain6,93.52
63,rain6,91.56
45,rain6,98.49
32,rain6,96.07
20,rain6,95.67
86,rain6,93.82
67,rain6,97.22
12,rain6,94.9
46,rain6,96.47
50,rain6,94.69
53,rain6,86.55
77,rain6,88.41
43,rain6,92.59
61,rain6,94.64
41,rain6,96.91
57,rain6,94.39
30,rain6,99.3
23,rain6,96.62
2,rain6,90.74
97,rain6,85.71
15,rain6,94.3
51,rain6,92.59
70,rain6,98.28
87,rain6,79.75
66,rain6,86.92
24,rain6,80.0
21,rain6,88.17
102,rain6,96.0
0,rain6,99.19
78,rain6,96.95
74,rain6,95.63
29,rain6,84.21
7,rain6,67.5
19,rain6,90.57
6,rain6,88.33
60,rain6,92.06
28,rain6,96.48
31,rain6,94.44
49,rain6,87.5
33,rain6,83.33
72,rain6,97.67
16,rain6,93.41
81,rain6,86.11
79,rain6,92.23
83,rain6,93.59
17,rain6,90.38
93,rain6,86.21
35,rain6,97.14
39,rain6,84.85
26,rain6,95.45
64,rain6,63.64
91,rain6,84.75
62,rain6,84.85
47,rain6,92.59
85,rain6,44.44
34,rain6,100.0
76,rain6,88.89
37,rain6,92.09
99,rain6,84.21
80,rain6,100.0
71,rain6,95.83
92,rain6,8.33
40,rain6,95.74
54,rain6,43.75
1,rain6,90.91
42,rain6,94.87
22,rain6,78.46
38,rain6,100.0
10,rain6,84.62
69,rain6,81.82
88,rain6,71.43
73,rain6,97.96
25,rain6,90.48
3,rain6,71.43
27,rain6,23.53
56,rain6,75.0
9,rain6,66.67
65,rain6,33.33
59,rain6,100.0
68,rain6,97.22
13,rain6,50.0
58,rain6,91.67
14,rain6,0.0
8,rain6,33.33
100,rain6,50.0
18,rain6,20.0
82,rain6,100.0
95,rain6,0.0
101,rain6,100.0
89,rain6,62.5
44,rain6,71.43
96,rain6,0.0
5,rain6,100.0
98,rain6,100.0
4,rain6,77.78
84,rain6,0.0
94,rain6,0.0
