class,filters,error
59,Original,100.0
23,Original,97.23
28,Original,98.83
75,Original,92.16
79,Original,90.29
37,Original,94.24
45,Original,99.62
49,Original,92.86
16,Original,93.77
0,Original,96.75
86,Original,93.26
57,Original,96.94
32,Original,97.75
15,Original,96.84
63,Original,95.11
61,Original,98.21
52,Original,97.73
78,Original,97.46
19,Original,97.17
20,Original,98.27
42,Original,93.59
36,Original,99.35
51,Original,99.59
72,Original,98.84
54,Original,56.25
90,Original,98.38
12,Original,95.92
41,Original,97.94
38,Original,66.67
50,Original,95.89
21,Original,92.47
30,Original,98.38
11,Original,97.78
25,Original,95.24
18,Original,100.0
22,Original,81.54
60,Original,95.24
55,Original,98.7
48,Original,96.6
67,Original,99.44
74,Original,97.09
64,Original,54.55
46,Original,98.04
69,Original,100.0
87,Original,64.56
7,Original,85.0
31,Original,93.33
93,Original,79.31
99,Original,84.21
43,Original,94.44
77,Original,91.3
62,Original,87.88
44,Original,71.43
73,Original,97.96
91,Original,88.14
40,Original,89.36
53,Original,92.02
56,Original,87.5
35,Original,97.14
2,Original,90.74
102,Original,96.0
1,Original,93.18
97,Original,85.71
98,Original,100.0
70,Original,100.0
76,Original,94.44
39,Original,84.85
6,Original,95.0
81,Original,88.89
88,Original,82.14
83,Original,93.59
24,Original,65.0
66,Original,88.46
68,Original,88.89
33,Original,83.33
100,Original,66.67
71,Original,95.83
29,Original,91.23
89,Original,62.5
27,Original,11.76
34,Original,100.0
95,Original,0.0
85,Original,44.44
17,Original,84.62
3,Original,76.19
4,Original,88.89
92,Original,33.33
65,Original,77.78
82,Original,100.0
47,Original,85.19
26,Original,90.91
58,Original,75.0
13,Original,50.0
10,Original,92.31
101,Original,100.0
9,Original,66.67
5,Original,85.71
96,Original,0.0
94,Original,0.0
84,Original,0.0
80,Original,100.0
8,Original,33.33
14,Original,33.33
