category,sub-category,images,Original_model_42,rain1_model_42,rain2_model_42,rain3_model_42,rain4_model_42,rain5_model_42,rain6_model_42,rain7_model_42,rain8_model_42,rain9_model_42,rain10_model_42
Dangerous warning,Dangerous warning,2228,93.76170107719928,92.90802513464989,92.64052064631954,92.41565978456015,92.23557450628364,92.10009425493716,91.51702423698383,91.33872980251347,90.79835278276481,90.39475763016156,89.99052962298025
Regularoty,Priority ,1041,97.02211335254563,97.11733909702211,97.02098943323728,96.92375600384247,96.92698366954853,96.92625360230548,96.15651296829972,96.92886647454371,96.54118155619597,96.83311239193083,95.7739865513929
Regularoty,Prohibitory,3957,95.70326257265604,95.40088450846602,94.99617386909274,94.69394490775841,94.01073287844326,93.37805155420773,93.22699267121556,92.82293404094011,92.0894313874147,91.98912307303515,91.15477634571644
Regularoty,Mandatory,1203,95.84288445552785,95.59312551953451,95.75995843724023,94.92945968412303,95.34362427265171,95.17878636741479,94.84581047381545,94.3484289276808,94.43034081463007,94.59844555278471,93.93327514546965
Regularoty,Special regulations,1344,88.46684523809523,88.31582589285716,87.79509672619048,87.8696949404762,87.2758407738095,86.7532068452381,86.38211309523808,85.71609375,84.7453943452381,85.49261904761904,84.59995535714287
