class,filters,error
78,fogsnow,46.19
86,fogsnow,47.19
72,fogsnow,53.49
79,fogsnow,52.43
22,fogsnow,61.54
32,fogsnow,58.99
23,fogsnow,66.15
82,fogsnow,28.57
28,fogsnow,35.55
55,fogsnow,21.21
20,fogsnow,63.64
46,fogsnow,43.14
50,fogsnow,40.34
36,fogsnow,62.34
6,fogsnow,10.0
21,fogsnow,30.11
67,fogsnow,38.89
24,fogsnow,5.0
60,fogsnow,23.81
90,fogsnow,61.0
74,fogsnow,58.25
34,fogsnow,52.38
16,fogsnow,50.92
45,fogsnow,64.53
77,fogsnow,63.04
30,fogsnow,74.94
17,fogsnow,15.38
52,fogsnow,44.42
12,fogsnow,46.94
61,fogsnow,37.5
48,fogsnow,45.68
31,fogsnow,67.78
57,fogsnow,26.02
42,fogsnow,46.15
63,fogsnow,54.22
35,fogsnow,31.43
75,fogsnow,70.59
91,fogsnow,54.24
0,fogsnow,42.28
97,fogsnow,52.38
15,fogsnow,39.87
83,fogsnow,34.62
53,fogsnow,18.91
56,fogsnow,4.17
49,fogsnow,41.07
51,fogsnow,33.74
37,fogsnow,20.14
11,fogsnow,31.11
93,fogsnow,1.72
47,fogsnow,18.52
88,fogsnow,32.14
19,fogsnow,20.75
66,fogsnow,46.92
62,fogsnow,27.27
41,fogsnow,69.07
99,fogsnow,57.89
87,fogsnow,32.91
2,fogsnow,24.07
39,fogsnow,51.52
5,fogsnow,28.57
3,fogsnow,19.05
81,fogsnow,13.89
73,fogsnow,63.27
40,fogsnow,36.17
43,fogsnow,48.15
29,fogsnow,19.3
1,fogsnow,38.64
4,fogsnow,22.22
76,fogsnow,27.78
10,fogsnow,61.54
71,fogsnow,12.5
102,fogsnow,24.0
54,fogsnow,6.25
25,fogsnow,47.62
8,fogsnow,0.0
59,fogsnow,18.52
70,fogsnow,56.9
27,fogsnow,5.88
58,fogsnow,16.67
68,fogsnow,38.89
38,fogsnow,11.11
7,fogsnow,5.0
95,fogsnow,0.0
85,fogsnow,0.0
100,fogsnow,0.0
96,fogsnow,28.57
33,fogsnow,66.67
101,fogsnow,40.0
26,fogsnow,45.45
69,fogsnow,63.64
94,fogsnow,0.0
92,fogsnow,8.33
18,fogsnow,80.0
84,fogsnow,0.0
89,fogsnow,0.0
64,fogsnow,18.18
80,fogsnow,33.33
44,fogsnow,28.57
65,fogsnow,11.11
14,fogsnow,0.0
13,fogsnow,0.0
98,fogsnow,0.0
9,fogsnow,33.33
