class,filters,error
90,fognight,31.55
15,fognight,36.08
22,fognight,66.15
63,fognight,22.22
65,fognight,0.0
16,fognight,54.95
21,fognight,34.41
30,fognight,73.09
66,fognight,30.77
55,fognight,19.48
12,fognight,51.02
45,fognight,63.02
48,fognight,42.28
50,fognight,41.06
28,fognight,35.16
31,fognight,58.89
17,fognight,23.08
67,fognight,37.78
79,fognight,40.78
83,fognight,17.95
23,fognight,71.08
57,fognight,29.08
37,fognight,34.53
72,fognight,47.67
42,fognight,53.85
78,fognight,38.07
52,fognight,39.67
20,fognight,57.14
53,fognight,24.37
75,fognight,58.82
97,fognight,44.44
86,fognight,38.76
61,fognight,33.93
51,fognight,32.92
36,fognight,62.34
0,fognight,52.03
46,fognight,46.67
35,fognight,31.43
49,fognight,42.86
71,fognight,12.5
32,fognight,47.75
87,fognight,20.89
81,fognight,19.44
41,fognight,68.04
2,fognight,33.33
62,fognight,18.18
94,fognight,0.0
77,fognight,45.65
70,fognight,37.93
88,fognight,21.43
76,fognight,16.67
6,fognight,15.0
74,fognight,29.61
43,fognight,50.0
59,fognight,22.22
29,fognight,14.04
19,fognight,23.58
1,fognight,40.91
56,fognight,0.0
34,fognight,52.38
3,fognight,19.05
47,fognight,14.81
73,fognight,53.06
64,fognight,9.09
39,fognight,33.33
68,fognight,38.89
11,fognight,22.22
91,fognight,28.81
10,fognight,23.08
5,fognight,14.29
58,fognight,33.33
89,fognight,12.5
7,fognight,7.5
54,fognight,0.0
60,fognight,30.16
92,fognight,0.0
26,fognight,50.0
27,fognight,0.0
82,fognight,28.57
84,fognight,0.0
99,fognight,21.05
40,fognight,53.19
93,fognight,0.0
100,fognight,0.0
102,fognight,24.0
38,fognight,22.22
69,fognight,45.45
95,fognight,0.0
33,fognight,61.11
8,fognight,0.0
25,fognight,33.33
101,fognight,0.0
96,fognight,14.29
80,fognight,66.67
13,fognight,0.0
4,fognight,44.44
9,fognight,0.0
24,fognight,10.0
98,fognight,0.0
85,fognight,0.0
44,fognight,42.86
18,fognight,60.0
14,fognight,0.0
