class,filters,error
37,snownight,94.24
12,snownight,91.84
31,snownight,95.56
36,snownight,97.4
0,snownight,93.5
53,snownight,88.24
23,snownight,98.15
45,snownight,98.11
46,snownight,95.69
66,snownight,83.08
28,snownight,93.75
90,snownight,93.69
57,snownight,93.37
56,snownight,54.17
74,snownight,90.29
67,snownight,98.33
48,snownight,88.58
50,snownight,92.51
83,snownight,87.18
30,snownight,96.52
81,snownight,80.56
73,snownight,97.96
68,snownight,94.44
79,snownight,93.2
32,snownight,91.29
16,snownight,92.31
62,snownight,81.82
52,snownight,96.28
72,snownight,96.51
63,snownight,71.11
70,snownight,98.28
15,snownight,91.77
87,snownight,70.89
47,snownight,85.19
55,snownight,91.77
77,snownight,83.33
43,snownight,88.89
91,snownight,91.53
20,snownight,94.81
86,snownight,86.52
102,snownight,96.0
100,snownight,66.67
75,snownight,90.2
49,snownight,87.5
51,snownight,90.95
6,snownight,83.33
76,snownight,83.33
1,snownight,86.36
24,snownight,60.0
69,snownight,72.73
27,snownight,5.88
21,snownight,89.25
44,snownight,85.71
88,snownight,67.86
19,snownight,92.45
61,snownight,96.43
97,snownight,77.78
4,snownight,88.89
17,snownight,82.69
33,snownight,83.33
3,snownight,61.9
78,snownight,96.45
60,snownight,82.54
54,snownight,50.0
2,snownight,81.48
41,snownight,95.88
99,snownight,89.47
84,snownight,25.0
71,snownight,95.83
96,snownight,14.29
7,snownight,72.5
42,snownight,96.15
59,snownight,96.3
85,snownight,11.11
29,snownight,82.46
92,snownight,8.33
95,snownight,0.0
39,snownight,90.91
40,snownight,89.36
93,snownight,25.86
25,snownight,85.71
10,snownight,84.62
35,snownight,82.86
22,snownight,76.92
26,snownight,90.91
11,snownight,82.22
101,snownight,0.0
64,snownight,27.27
8,snownight,0.0
82,snownight,85.71
65,snownight,55.56
13,snownight,50.0
14,snownight,33.33
38,snownight,88.89
58,snownight,75.0
34,snownight,100.0
5,snownight,100.0
94,snownight,0.0
80,snownight,66.67
89,snownight,37.5
98,snownight,0.0
18,snownight,60.0
9,snownight,100.0
