class,filters,error
46,rainnight,97.25
30,rainnight,97.45
0,rainnight,91.06
52,rainnight,93.6
6,rainnight,91.67
41,rainnight,95.88
72,rainnight,95.35
53,rainnight,81.09
55,rainnight,90.04
90,rainnight,91.26
87,rainnight,37.97
32,rainnight,91.29
29,rainnight,80.7
77,rainnight,77.54
74,rainnight,85.44
39,rainnight,93.94
57,rainnight,92.86
23,rainnight,96.92
50,rainnight,90.34
37,rainnight,92.09
51,rainnight,92.59
35,rainnight,88.57
60,rainnight,92.06
78,rainnight,94.42
49,rainnight,94.64
98,rainnight,33.33
36,rainnight,98.7
16,rainnight,94.87
67,rainnight,98.33
45,rainnight,98.87
34,rainnight,100.0
48,rainnight,89.51
20,rainnight,96.1
66,rainnight,70.77
75,rainnight,86.27
93,rainnight,12.07
63,rainnight,72.0
7,rainnight,52.5
19,rainnight,89.62
17,rainnight,84.62
86,rainnight,79.78
15,rainnight,88.61
31,rainnight,92.78
28,rainnight,93.36
102,rainnight,88.0
79,rainnight,88.35
43,rainnight,90.74
11,rainnight,77.78
59,rainnight,92.59
2,rainnight,83.33
42,rainnight,88.46
97,rainnight,77.78
61,rainnight,94.64
12,rainnight,93.88
88,rainnight,82.14
21,rainnight,86.02
47,rainnight,81.48
4,rainnight,77.78
96,rainnight,0.0
1,rainnight,95.45
54,rainnight,37.5
62,rainnight,78.79
81,rainnight,83.33
83,rainnight,84.62
40,rainnight,89.36
5,rainnight,100.0
22,rainnight,76.92
68,rainnight,91.67
25,rainnight,90.48
70,rainnight,96.55
56,rainnight,33.33
76,rainnight,77.78
33,rainnight,83.33
26,rainnight,90.91
24,rainnight,75.0
18,rainnight,60.0
58,rainnight,66.67
73,rainnight,95.92
91,rainnight,83.05
101,rainnight,40.0
92,rainnight,0.0
85,rainnight,11.11
99,rainnight,89.47
3,rainnight,80.95
65,rainnight,66.67
10,rainnight,92.31
71,rainnight,100.0
89,rainnight,62.5
84,rainnight,0.0
94,rainnight,0.0
38,rainnight,44.44
27,rainnight,11.76
8,rainnight,33.33
100,rainnight,0.0
64,rainnight,45.45
82,rainnight,100.0
69,rainnight,72.73
80,rainnight,100.0
95,rainnight,0.0
44,rainnight,100.0
14,rainnight,33.33
13,rainnight,25.0
9,rainnight,33.33
