class,filters,error
52,fograin,43.18
46,fograin,43.53
15,fograin,36.08
48,fograin,42.9
90,fograin,60.19
47,fograin,14.81
40,fograin,42.55
53,fograin,24.79
51,fograin,32.1
32,fograin,60.11
86,fograin,45.51
45,fograin,66.04
7,fograin,0.0
63,fograin,53.33
23,fograin,67.69
20,fograin,66.23
4,fograin,22.22
61,fograin,35.71
27,fograin,17.65
1,fograin,40.91
74,fograin,60.19
79,fograin,53.4
36,fograin,64.29
31,fograin,63.89
0,fograin,46.34
49,fograin,44.64
78,fograin,48.22
97,fograin,46.03
50,fograin,43.96
60,fograin,22.22
30,fograin,75.17
57,fograin,31.12
16,fograin,53.48
41,fograin,72.16
62,fograin,18.18
19,fograin,21.7
42,fograin,46.15
28,fograin,35.94
88,fograin,28.57
73,fograin,55.1
66,fograin,44.62
11,fograin,37.78
93,fograin,5.17
3,fograin,0.0
55,fograin,18.61
22,fograin,56.92
39,fograin,30.3
29,fograin,10.53
37,fograin,20.14
77,fograin,55.07
81,fograin,27.78
71,fograin,16.67
12,fograin,38.78
6,fograin,23.33
21,fograin,26.88
87,fograin,35.44
35,fograin,20.0
67,fograin,42.22
59,fograin,14.81
2,fograin,22.22
83,fograin,38.46
70,fograin,41.38
43,fograin,40.74
34,fograin,28.57
91,fograin,33.9
25,fograin,33.33
54,fograin,18.75
26,fograin,50.0
92,fograin,0.0
75,fograin,58.82
100,fograin,16.67
56,fograin,8.33
8,fograin,0.0
102,fograin,32.0
17,fograin,26.92
38,fograin,55.56
33,fograin,72.22
65,fograin,11.11
69,fograin,72.73
68,fograin,27.78
76,fograin,27.78
64,fograin,9.09
99,fograin,36.84
85,fograin,0.0
72,fograin,60.47
101,fograin,20.0
5,fograin,42.86
82,fograin,14.29
18,fograin,20.0
44,fograin,42.86
24,fograin,15.0
89,fograin,12.5
94,fograin,33.33
10,fograin,53.85
84,fograin,0.0
14,fograin,0.0
96,fograin,0.0
58,fograin,16.67
98,fograin,0.0
95,fograin,0.0
9,fograin,33.33
80,fograin,0.0
13,fograin,25.0
