category,sub-category,images,Original_model_42,fog1_model_42,fog2_model_42,fog3_model_42,fog4_model_42,fog5_model_42,fog6_model_42,fog7_model_42,fog8_model_42,fog9_model_42,fog10_model_42
Dangerous warning,Dangerous warning,2228,92.54987432675044,80.6097172351885,76.07653949730697,70.60261669658887,58.57480251346499,46.31962746858169,31.463303411131054,19.883824057450624,8.752401256732496,3.994138240574506,2.37979802513465
Regularoty,Priority ,1041,97.40437079731028,92.40928914505284,88.66255523535062,85.97559077809798,79.53832853025938,71.75508165225743,60.807569644572524,45.24547550432277,25.742968299711816,10.94979827089337,4.995936599423631
Regularoty,Prohibitory,3957,96.08337882234018,82.9662319939348,76.64907252969421,68.38359363153904,59.23781400050543,47.86559767500631,34.217940358857724,20.418784432650998,7.75885519332828,1.1624538792014152,0.15141774071266112
Regularoty,Mandatory,1203,95.42629260182876,88.94408146300914,85.78441396508728,78.80533665835411,68.66149625935162,58.43645054031587,39.98383208645054,25.43654197838736,11.719484621778886,5.070457190357439,1.9951454696591857
Regularoty,Special regulations,1344,88.76669642857145,78.57354910714285,72.54674107142857,67.56202380952382,61.75337053571427,51.41192708333333,42.26082589285715,33.037462797619035,22.54518601190476,17.26113839285714,11.755587797619048
