class,filters,error
53,Original,87.39
7,Original,70.0
45,Original,99.25
30,Original,98.14
49,Original,89.29
52,Original,96.9
12,Original,90.82
97,Original,77.78
16,Original,95.24
41,Original,93.81
57,Original,93.37
48,Original,94.75
21,Original,93.55
90,Original,96.6
86,Original,94.94
66,Original,84.62
32,Original,96.35
15,Original,90.51
22,Original,81.54
78,Original,97.46
1,Original,88.64
60,Original,96.83
54,Original,43.75
77,Original,87.68
11,Original,93.33
28,Original,97.27
37,Original,94.96
0,Original,95.93
55,Original,93.51
62,Original,81.82
20,Original,96.97
19,Original,85.85
50,Original,95.17
72,Original,97.67
51,Original,95.06
46,Original,96.47
75,Original,92.16
99,Original,78.95
63,Original,96.44
23,Original,96.0
42,Original,96.15
74,Original,95.63
87,Original,91.14
81,Original,83.33
43,Original,94.44
56,Original,66.67
2,Original,83.33
92,Original,58.33
25,Original,76.19
79,Original,91.26
17,Original,78.85
39,Original,87.88
5,Original,85.71
24,Original,65.0
36,Original,96.75
61,Original,94.64
59,Original,100.0
88,Original,71.43
67,Original,100.0
71,Original,95.83
40,Original,76.6
31,Original,91.11
69,Original,63.64
6,Original,88.33
93,Original,84.48
65,Original,88.89
73,Original,97.96
91,Original,93.22
98,Original,0.0
14,Original,33.33
35,Original,85.71
34,Original,100.0
3,Original,52.38
70,Original,100.0
83,Original,97.44
102,Original,96.0
85,Original,0.0
47,Original,77.78
38,Original,66.67
89,Original,62.5
27,Original,0.0
26,Original,90.91
4,Original,66.67
33,Original,83.33
68,Original,86.11
100,Original,83.33
101,Original,100.0
29,Original,84.21
82,Original,85.71
10,Original,84.62
44,Original,71.43
58,Original,75.0
76,Original,83.33
18,Original,40.0
8,Original,33.33
96,Original,57.14
13,Original,50.0
84,Original,25.0
64,Original,45.45
94,Original,0.0
80,Original,100.0
9,Original,33.33
95,Original,0.0
