category,sub-category,images,Original_model_42,snow1_model_42,snow2_model_42,snow3_model_42,snow4_model_42,snow5_model_42,snow6_model_42,snow7_model_42,snow8_model_42,snow9_model_42,snow10_model_42
Dangerous warning,Dangerous warning,2228,90.30619838420108,89.22868940754039,89.09324506283663,88.69078994614003,88.60138240574507,87.92627019748653,86.58068222621185,85.86254039497307,84.82815529622981,83.66246409335727,82.58442549371634
Regularoty,Priority ,1041,95.67582132564843,95.86840537944286,95.58207492795391,95.09928914505284,94.71336215177715,94.23818443804035,94.33247838616717,94.33321805955812,93.37083573487031,92.50745437079732,92.21709894332373
Regularoty,Prohibitory,3957,93.5552666161233,92.797899924185,91.93704826889059,91.22997725549659,90.7003639120546,90.01872378064189,88.8557669951984,87.51562294667679,86.42966135961586,84.43250442254234,83.90293656810714
Regularoty,Mandatory,1203,94.42938487115549,94.42988362427266,94.34846217788865,94.0965752285952,94.76245220282628,93.68225270157939,93.09916874480467,92.43524522028265,91.0216209476309,90.68990856192852,91.02246051537823
Regularoty,Special regulations,1344,91.14473958333336,91.07055059523813,90.40268601190479,90.47424107142861,89.95402529761905,89.58267857142859,89.13949404761904,88.24589285714288,87.20316964285715,87.79934523809526,86.9799925595238
