class,filters,error
53,snow10,65.97
7,snow10,37.5
45,snow10,97.36
30,snow10,95.82
49,snow10,78.57
52,snow10,88.64
12,snow10,79.59
97,snow10,77.78
16,snow10,84.25
41,snow10,89.69
57,snow10,81.63
48,snow10,85.8
21,snow10,84.95
90,snow10,95.47
86,snow10,90.45
66,snow10,74.62
32,snow10,91.29
15,snow10,79.75
22,snow10,80.0
78,snow10,95.43
1,snow10,86.36
60,snow10,65.08
54,snow10,25.0
77,snow10,81.88
11,snow10,77.78
28,snow10,90.62
37,snow10,92.81
0,snow10,92.68
55,snow10,81.39
62,snow10,72.73
20,snow10,92.64
19,snow10,84.91
50,snow10,80.92
72,snow10,89.53
51,snow10,79.84
46,snow10,95.29
75,snow10,96.08
99,snow10,73.68
63,snow10,90.22
23,snow10,95.38
42,snow10,89.74
74,snow10,90.78
87,snow10,81.01
81,snow10,80.56
43,snow10,83.33
56,snow10,37.5
2,snow10,68.52
92,snow10,41.67
25,snow10,57.14
79,snow10,87.38
17,snow10,69.23
39,snow10,78.79
5,snow10,42.86
24,snow10,35.0
36,snow10,96.1
61,snow10,89.29
59,snow10,85.19
88,snow10,71.43
67,snow10,98.89
71,snow10,91.67
40,snow10,68.09
31,snow10,87.78
69,snow10,63.64
6,snow10,76.67
93,snow10,68.97
65,snow10,77.78
73,snow10,93.88
91,snow10,84.75
98,snow10,0.0
14,snow10,33.33
35,snow10,80.0
34,snow10,100.0
3,snow10,47.62
70,snow10,96.55
83,snow10,97.44
102,snow10,88.0
85,snow10,0.0
47,snow10,62.96
38,snow10,66.67
89,snow10,12.5
27,snow10,5.88
26,snow10,81.82
4,snow10,77.78
33,snow10,83.33
68,snow10,86.11
100,snow10,66.67
101,snow10,100.0
29,snow10,61.4
82,snow10,85.71
10,snow10,84.62
44,snow10,71.43
58,snow10,58.33
76,snow10,72.22
18,snow10,0.0
8,snow10,0.0
96,snow10,57.14
13,snow10,50.0
84,snow10,0.0
64,snow10,36.36
94,snow10,0.0
80,snow10,100.0
9,snow10,33.33
95,snow10,0.0
