category,sub-category,images,Original_model_42,snow1_model_42,snow2_model_42,snow3_model_42,snow4_model_42,snow5_model_42,snow6_model_42,snow7_model_42,snow8_model_42,snow9_model_42,snow10_model_42
Dangerous warning,Dangerous warning,2228,92.81926840215439,91.92171903052066,90.61968132854578,89.13893626570916,88.28667414721723,87.25232944344704,85.95196140035907,83.4383842010772,81.59864003590663,80.02685368043089,77.82763913824058
Regularoty,Priority ,1041,97.60014409221903,96.83039385206533,96.15685878962536,94.5255715658021,93.75596541786744,92.21583093179635,90.68000960614793,88.85504322766572,87.89767531219981,87.70331412103745,85.30154658981748
Regularoty,Prohibitory,3957,95.4526787970685,93.98515289360626,92.09085165529443,90.85125600202174,87.6422592873389,85.09040181956024,82.58768258781906,80.36319939347987,77.93822592873389,75.53585544604499,72.95867576446801
Regularoty,Mandatory,1203,95.17797173732335,94.76114713216955,94.18006650041562,93.34910224438903,92.10257689110556,90.02458021612637,90.68956774729841,88.27950955943476,86.86665835411472,82.79172069825438,82.62545303408146
Regularoty,Special regulations,1344,92.4879092261905,91.66682291666667,90.32694940476192,88.9122023809524,86.38365327380953,85.34388392857143,83.18325148809524,82.66606398809525,78.79440476190476,76.48772321428571,75.6697619047619
