category,sub-category,images,Original_model_52,Original_model_49,Original_model_42,fog_model_52,fog_model_49,fog_model_42,night_model_52,night_model_49,night_model_42,rain_model_52,rain_model_49,rain_model_42,snow_model_52,snow_model_49,snow_model_42,day_model_52,day_model_49,day_model_42
Dangerous warning,Dangerous warning,2228,88.15149910233391,87.56747307001795,85.86198833034113,39.631180430879716,37.880632854578096,46.09453321364453,86.67077648114902,85.90757181328547,77.96212298025137,81.68681328545779,82.7644973070018,78.59031418312391,64.54140035906644,69.79426391382405,62.56763913824058,87.70274685816875,87.52266606822262,85.23237432675046
Regularoty,Priority ,1041,94.52826128722383,95.48421709894332,95.09921229586935,61.959558117195,74.92738712776176,75.9845148895293,91.73842459173872,91.835148895293,86.84157540826128,91.93072046109509,92.98726224783861,91.64167146974063,80.49849183477426,83.76512007684919,76.27409221902019,94.62040345821325,95.58009606147935,95.10081652257445
Regularoty,Prohibitory,3957,90.0433308061663,90.09373768006066,89.4364038412939,34.97505180692445,30.603477381854947,37.047743239828144,83.57257771038667,79.88354308819814,69.87632297194845,78.34193580995704,78.31570381602225,75.33624462977004,57.03717715440989,61.53717462724284,53.12200404346727,89.63932777356585,89.56269143290369,89.28320697498103
Regularoty,Mandatory,1203,93.7658437240233,92.10164588528679,91.18806317539484,37.15925187032419,34.91321695760598,28.678561928512053,79.63458021612634,70.15746467165421,60.92967581047382,88.44653366583542,84.45763923524522,77.55568578553616,76.39285120532003,67.74777223607649,59.60043225270159,93.59881130507065,92.10192019950125,91.27103075644224
Regularoty,Special regulations,1344,87.87188244047618,86.45569196428573,84.89383184523811,40.02809523809523,43.96970982142858,38.765803571428556,77.08325148809524,68.52516369047619,60.26872023809524,84.67119791666666,81.32581845238094,78.86918154761905,71.50370535714285,72.09685267857141,62.05611607142857,88.16938244047618,86.67927827380953,84.74668898809524
