class,filters,error
48,day,94.14
52,day,93.18
57,day,74.49
20,day,97.4
15,day,81.01
45,day,98.49
66,day,77.69
31,day,86.67
30,day,96.98
61,day,91.07
32,day,96.07
90,day,97.41
23,day,93.54
49,day,92.86
3,day,52.38
86,day,90.45
50,day,89.37
37,day,92.81
53,day,88.66
16,day,90.48
67,day,96.67
78,day,94.92
81,day,83.33
43,day,88.89
79,day,95.15
55,day,89.18
41,day,93.81
29,day,61.4
36,day,98.7
96,day,0.0
83,day,100.0
17,day,82.69
28,day,94.92
40,day,89.36
6,day,85.0
1,day,93.18
85,day,44.44
46,day,90.2
62,day,90.91
35,day,97.14
74,day,97.57
2,day,85.19
58,day,83.33
77,day,81.88
87,day,75.95
72,day,95.35
88,day,60.71
33,day,77.78
25,day,76.19
26,day,86.36
93,day,77.59
76,day,88.89
100,day,16.67
63,day,85.78
101,day,100.0
12,day,87.76
0,day,93.5
73,day,97.96
34,day,100.0
51,day,86.01
21,day,84.95
102,day,88.0
91,day,88.14
80,day,100.0
75,day,96.08
19,day,90.57
70,day,96.55
60,day,84.13
99,day,100.0
11,day,91.11
44,day,71.43
56,day,70.83
4,day,77.78
42,day,96.15
22,day,83.08
89,day,25.0
47,day,100.0
71,day,91.67
39,day,84.85
7,day,65.0
97,day,85.71
38,day,100.0
82,day,85.71
95,day,0.0
84,day,0.0
54,day,50.0
27,day,0.0
69,day,72.73
59,day,96.3
64,day,90.91
13,day,25.0
24,day,70.0
98,day,100.0
14,day,66.67
68,day,91.67
92,day,0.0
10,day,92.31
94,day,0.0
5,day,85.71
65,day,11.11
18,day,60.0
8,day,33.33
9,day,66.67
