class,filters,error
41,snow,73.2
32,snow,76.97
90,snow,90.13
37,snow,75.54
23,snow,77.54
55,snow,41.99
30,snow,85.61
65,snow,0.0
71,snow,62.5
15,snow,55.06
19,snow,47.17
48,snow,76.23
73,snow,95.92
97,snow,65.08
50,snow,59.9
0,snow,67.48
46,snow,37.65
45,snow,78.11
20,snow,79.65
16,snow,75.09
1,snow,56.82
66,snow,42.31
102,snow,76.0
86,snow,52.81
58,snow,50.0
52,snow,52.48
51,snow,41.56
77,snow,73.19
70,snow,87.93
74,snow,82.04
57,snow,33.67
12,snow,58.16
28,snow,61.72
31,snow,76.11
21,snow,72.04
63,snow,48.44
67,snow,64.44
78,snow,73.1
53,snow,49.58
36,snow,93.51
83,snow,87.18
42,snow,79.49
60,snow,33.33
43,snow,77.78
10,snow,84.62
79,snow,86.41
81,snow,69.44
75,snow,80.39
11,snow,53.33
68,snow,77.78
2,snow,68.52
29,snow,29.82
91,snow,79.66
99,snow,68.42
87,snow,43.04
61,snow,62.5
7,snow,27.5
64,snow,54.55
92,snow,8.33
13,snow,25.0
6,snow,51.67
3,snow,28.57
56,snow,16.67
80,snow,100.0
40,snow,80.85
47,snow,59.26
49,snow,67.86
35,snow,71.43
39,snow,69.7
88,snow,39.29
22,snow,75.38
38,snow,88.89
93,snow,53.45
59,snow,59.26
27,snow,0.0
89,snow,12.5
72,snow,82.56
69,snow,72.73
33,snow,83.33
4,snow,77.78
98,snow,33.33
26,snow,86.36
25,snow,47.62
54,snow,25.0
17,snow,61.54
76,snow,50.0
34,snow,85.71
62,snow,48.48
85,snow,11.11
82,snow,28.57
24,snow,30.0
96,snow,0.0
44,snow,57.14
9,snow,66.67
5,snow,42.86
94,snow,0.0
8,snow,0.0
14,snow,66.67
84,snow,25.0
18,snow,40.0
101,snow,100.0
100,snow,33.33
95,snow,0.0
