class,filters,error
32,fog,91.85
97,fog,47.62
20,fog,69.26
53,fog,22.69
46,fog,9.8
74,fog,49.51
7,fog,10.0
83,fog,35.9
90,fog,56.96
48,fog,66.67
28,fog,62.11
50,fog,54.11
30,fog,80.28
52,fog,48.55
75,fog,54.9
82,fog,0.0
79,fog,43.69
23,fog,38.77
72,fog,1.16
41,fog,57.73
42,fog,62.82
81,fog,5.56
78,fog,21.83
15,fog,46.84
87,fog,24.68
73,fog,46.94
31,fog,41.67
55,fog,26.84
63,fog,10.22
0,fog,57.72
86,fog,21.35
65,fog,0.0
51,fog,9.05
61,fog,62.5
16,fog,67.03
36,fog,72.08
19,fog,10.38
37,fog,47.48
66,fog,3.08
67,fog,22.78
77,fog,13.77
102,fog,12.0
70,fog,32.76
43,fog,53.7
25,fog,47.62
39,fog,42.42
26,fog,40.91
6,fog,56.67
57,fog,8.67
49,fog,41.07
60,fog,6.35
68,fog,30.56
12,fog,28.57
93,fog,1.72
33,fog,33.33
45,fog,50.19
21,fog,8.6
1,fog,52.27
99,fog,0.0
29,fog,17.54
22,fog,46.15
3,fog,23.81
80,fog,0.0
59,fog,59.26
91,fog,27.12
2,fog,68.52
96,fog,57.14
27,fog,11.76
71,fog,0.0
54,fog,6.25
92,fog,0.0
47,fog,14.81
88,fog,14.29
56,fog,8.33
34,fog,85.71
62,fog,30.3
76,fog,33.33
11,fog,37.78
38,fog,33.33
10,fog,46.15
17,fog,30.77
100,fog,16.67
85,fog,0.0
40,fog,53.19
64,fog,0.0
4,fog,11.11
24,fog,10.0
35,fog,54.29
89,fog,50.0
5,fog,0.0
69,fog,45.45
84,fog,0.0
58,fog,16.67
18,fog,20.0
9,fog,0.0
13,fog,0.0
101,fog,20.0
95,fog,0.0
44,fog,14.29
98,fog,0.0
8,fog,0.0
14,fog,0.0
94,fog,0.0
