category,sub-category,images,Original_model_52,Original_model_49,Original_model_42,fogmild_model_52,fogmild_model_49,fogmild_model_42,fogmedium_model_52,fogmedium_model_49,fogmedium_model_42,fogheavy_model_52,fogheavy_model_49,fogheavy_model_42,rainmild_model_52,rainmild_model_49,rainmild_model_42,rainmedium_model_52,rainmedium_model_49,rainmedium_model_42,rainheavy_model_52,rainheavy_model_49,rainheavy_model_42,snowmild_model_52,snowmild_model_49,snowmild_model_42,snowmedium_model_52,snowmedium_model_49,snowmedium_model_42,snowheavy_model_52,snowheavy_model_49,snowheavy_model_42,nightmild_model_52,nightmild_model_49,nightmild_model_42,nightmedium_model_52,nightmedium_model_49,nightmedium_model_42,nightheavy_model_52,nightheavy_model_49,nightheavy_model_42
Dangerous warning,Dangerous warning,2228,87.5673249551167,85.11669658886895,85.11669658886895,70.32989228007182,73.22087522441652,66.44973070017953,56.06822262118493,60.91836175942549,63.31687612208259,9.566876122082585,11.90855026929982,2.917414721723519,85.11669658886895,85.11669658886895,85.11669658886895,85.11669658886895,85.11669658886895,82.55834829443447,78.09694793536805,80.31418312387792,82.69299820466787,51.306602333931785,53.60587522441651,46.13678186714542,24.875561041292638,32.2249775583483,33.75274236983842,31.49837971274686,24.154959605026928,15.16983393177738,85.11669658886895,85.11669658886895,85.11669658886895,85.11669658886895,87.5673249551167,85.11669658886895,87.5673249551167,87.5673249551167,85.11669658886895
Regularoty,Priority ,1041,88.00457252641691,88.00457252641691,88.00457252641691,77.94580211335254,88.00457252641691,88.00457252641691,83.12111431316043,83.12111431316043,77.94580211335254,25.296272814601345,21.00061479346782,25.588126801152733,88.00457252641691,88.00457252641691,88.00457252641691,88.00457252641691,88.00457252641691,88.00457252641691,88.00457252641691,88.00457252641691,88.00457252641691,72.18268972142172,72.18268972142172,67.88361191162345,62.120499519692615,78.23423631123919,60.94317002881845,56.35565802113353,62.412353506244,40.53377521613833,92.89145052833814,88.00457252641691,88.00457252641691,92.89145052833814,88.00457252641691,88.00457252641691,88.00457252641691,88.00457252641691,88.00457252641691
Regularoty,Prohibitory,3957,90.74425069497094,90.59262067222643,90.74425069497094,76.04707606772809,70.33232752084915,81.67553196866314,56.899216578215814,71.61303007328786,72.82603992923931,6.665969168562041,5.926772807682588,2.594687894869851,92.05205964114228,89.2848117260551,89.38533232246651,90.51680566085419,86.29011877685116,87.55807935304524,89.23807935304524,86.28323477381855,83.19155926206723,46.369770027798836,58.78825372757138,52.292807682587814,29.65546120798585,37.97645185746778,25.99472832954258,17.818761688147582,14.020591357088705,5.315344958301743,90.74425069497094,89.2848117260551,90.74425069497094,90.74425069497094,89.2848117260551,89.27160980540813,89.26558503917109,86.83345969168562,86.49115996967399
Regularoty,Mandatory,1203,84.70490440565254,84.70490440565254,74.72984206151288,72.09807980049875,79.24687448046551,79.24687448046551,69.50624272651704,63.06451371571073,73.27514546965918,4.9870324189526185,0.0,4.2809642560266,84.70490440565254,84.70490440565254,74.72984206151288,77.55610972568579,84.70490440565254,74.72984206151288,84.70490440565254,84.70490440565254,74.72984206151288,36.160099750623445,74.9659102244389,51.634754779717376,40.64837905236908,37.656359102244394,22.651205320033252,18.53699085619285,17.82992518703242,28.109235245220283,84.70490440565254,84.70490440565254,78.96924355777224,80.42394014962593,84.70490440565254,78.96924355777224,76.14297589359933,78.96924355777224,78.96924355777224
Regularoty,Special regulations,1344,64.53377976190477,72.84309523809524,76.76135416666666,65.09334821428571,61.17508928571429,65.09334821428571,57.42812500000001,77.34528273809525,52.924613095238094,8.220193452380952,0.0,7.6652232142857155,68.4532142857143,77.34528273809525,76.76135416666666,68.94802083333333,69.01278273809524,76.76135416666666,65.09334821428571,72.84309523809524,76.76135416666666,43.31641369047619,46.64941964285714,35.070535714285725,38.900848214285716,45.373020833333335,31.795193452380953,15.325848214285715,23.658348214285716,35.1295238095238,64.53377976190477,72.93104166666667,72.84309523809524,60.70346726190478,69.01278273809524,72.84309523809524,60.70346726190478,72.84309523809524,68.42752976190476
