category,sub-category,images,Original_model_42,fog1_model_42,fog2_model_42,fog3_model_42,fog4_model_42,fog5_model_42,fog6_model_42,fog7_model_42,fog8_model_42,fog9_model_42,fog10_model_42
Dangerous warning,Dangerous warning,2228,91.47291292639137,88.86845601436268,87.11860412926391,85.54706912028726,82.360960502693,78.14152603231597,70.28599192100539,57.49469928186714,37.253128366247765,14.408788150807899,0.4939003590664274
Regularoty,Priority ,1041,96.06029779058599,94.90921229586937,95.19862632084534,93.17971181556197,91.45430355427473,91.25953890489914,89.14806916426514,85.11081652257444,75.79594620557157,56.097857829010565,8.259231508165225
Regularoty,Prohibitory,3957,94.16238311852412,90.77472832954257,89.25878190548393,87.08534748546879,83.27056103108414,78.57021228203183,72.0751124589335,60.804907758402834,43.54179934293658,19.38439979782664,1.69328784432651
Regularoty,Mandatory,1203,94.59610141313385,92.60167913549462,91.77081463009144,90.35953449709064,88.19794679966752,83.20831255195344,76.97487946799666,64.75418952618452,39.73513715710724,14.713607647547796,0.1661014131338321
Regularoty,Special regulations,1344,89.28442708333334,88.17092261904766,87.49866071428572,84.74751488095235,82.7388988095238,79.53722470238095,73.95895833333333,67.41155505952379,56.77167410714286,38.98923363095238,3.646614583333333
