class,filters,error
97,Original,85.71
30,Original,97.68
53,Original,88.66
63,Original,94.22
59,Original,100.0
51,Original,95.06
36,Original,98.7
90,Original,97.57
66,Original,88.46
45,Original,98.87
27,Original,0.0
55,Original,96.54
82,Original,71.43
78,Original,97.46
32,Original,97.75
46,Original,97.65
74,Original,94.66
48,Original,92.28
41,Original,94.85
52,Original,96.9
67,Original,99.44
73,Original,97.96
16,Original,94.87
70,Original,98.28
38,Original,88.89
60,Original,90.48
81,Original,86.11
19,Original,92.45
83,Original,97.44
1,Original,88.64
57,Original,95.41
31,Original,91.11
9,Original,66.67
26,Original,86.36
68,Original,91.67
23,Original,96.31
86,Original,93.82
15,Original,93.04
12,Original,95.92
25,Original,76.19
20,Original,96.97
87,Original,80.38
102,Original,96.0
6,Original,90.0
0,Original,95.93
37,Original,95.68
50,Original,95.41
77,Original,86.96
28,Original,96.88
79,Original,92.23
92,Original,0.0
61,Original,96.43
21,Original,95.7
75,Original,94.12
93,Original,67.24
71,Original,100.0
2,Original,90.74
4,Original,77.78
22,Original,80.0
56,Original,79.17
39,Original,78.79
29,Original,82.46
24,Original,85.0
43,Original,94.44
47,Original,85.19
49,Original,91.07
11,Original,97.78
3,Original,66.67
40,Original,89.36
17,Original,75.0
76,Original,88.89
98,Original,100.0
91,Original,89.83
54,Original,43.75
35,Original,88.57
84,Original,0.0
42,Original,93.59
33,Original,83.33
72,Original,97.67
7,Original,80.0
10,Original,76.92
64,Original,72.73
34,Original,100.0
85,Original,22.22
100,Original,66.67
69,Original,72.73
8,Original,33.33
58,Original,100.0
89,Original,50.0
44,Original,71.43
80,Original,100.0
18,Original,20.0
99,Original,78.95
88,Original,75.0
62,Original,84.85
65,Original,55.56
96,Original,42.86
94,Original,0.0
5,Original,57.14
95,Original,0.0
13,Original,0.0
14,Original,33.33
101,Original,100.0
