class,filters,error
0,Original,95.93
86,Original,94.38
93,Original,58.62
90,Original,96.6
49,Original,91.07
55,Original,91.77
71,Original,95.83
5,Original,85.71
32,Original,97.19
48,Original,92.28
28,Original,96.48
66,Original,85.38
52,Original,98.14
23,Original,97.23
1,Original,95.45
45,Original,98.87
75,Original,96.08
79,Original,93.2
24,Original,65.0
91,Original,88.14
6,Original,86.67
18,Original,60.0
77,Original,85.51
67,Original,100.0
20,Original,98.27
51,Original,95.88
74,Original,96.12
60,Original,92.06
83,Original,98.72
56,Original,66.67
10,Original,92.31
50,Original,93.48
30,Original,98.14
63,Original,95.11
22,Original,83.08
57,Original,96.94
29,Original,91.23
61,Original,85.71
12,Original,92.86
17,Original,82.69
16,Original,93.41
78,Original,97.46
21,Original,92.47
87,Original,92.41
37,Original,98.56
39,Original,87.88
33,Original,83.33
7,Original,80.0
25,Original,80.95
26,Original,95.45
46,Original,97.25
31,Original,91.67
89,Original,50.0
47,Original,74.07
2,Original,85.19
53,Original,90.34
15,Original,91.77
70,Original,100.0
88,Original,75.0
72,Original,96.51
19,Original,89.62
27,Original,11.76
42,Original,94.87
102,Original,92.0
35,Original,94.29
68,Original,91.67
62,Original,90.91
36,Original,100.0
41,Original,91.75
65,Original,55.56
40,Original,89.36
99,Original,94.74
69,Original,72.73
73,Original,93.88
81,Original,86.11
11,Original,88.89
3,Original,57.14
34,Original,100.0
97,Original,76.19
58,Original,83.33
59,Original,100.0
76,Original,83.33
43,Original,92.59
64,Original,72.73
54,Original,56.25
95,Original,0.0
100,Original,100.0
96,Original,28.57
4,Original,88.89
44,Original,71.43
82,Original,71.43
85,Original,22.22
8,Original,33.33
13,Original,75.0
92,Original,8.33
84,Original,0.0
38,Original,66.67
98,Original,100.0
9,Original,33.33
101,Original,100.0
94,Original,33.33
80,Original,100.0
14,Original,66.67
