class,filters,error
12,Original,90.82
42,Original,88.46
53,Original,86.55
41,Original,94.85
73,Original,93.88
15,Original,91.14
57,Original,89.29
79,Original,89.32
59,Original,100.0
74,Original,96.12
32,Original,97.75
90,Original,98.06
23,Original,96.62
46,Original,96.86
7,Original,77.5
28,Original,96.09
37,Original,98.56
62,Original,87.88
91,Original,89.83
47,Original,77.78
67,Original,99.44
51,Original,93.83
48,Original,92.9
20,Original,97.84
49,Original,92.86
50,Original,93.72
66,Original,85.38
70,Original,100.0
3,Original,66.67
60,Original,88.89
45,Original,99.62
0,Original,96.75
16,Original,94.51
87,Original,90.51
63,Original,95.11
11,Original,88.89
88,Original,82.14
52,Original,96.49
83,Original,96.15
30,Original,97.91
39,Original,96.97
31,Original,95.0
61,Original,92.86
58,Original,83.33
55,Original,95.24
68,Original,91.67
95,Original,0.0
86,Original,93.26
72,Original,97.67
44,Original,71.43
2,Original,87.04
36,Original,100.0
78,Original,97.97
77,Original,89.86
4,Original,77.78
17,Original,76.92
64,Original,54.55
38,Original,66.67
75,Original,90.2
13,Original,100.0
34,Original,100.0
56,Original,75.0
27,Original,5.88
22,Original,80.0
24,Original,50.0
84,Original,0.0
54,Original,43.75
69,Original,72.73
35,Original,91.43
29,Original,64.91
19,Original,91.51
6,Original,85.0
9,Original,33.33
25,Original,95.24
97,Original,80.95
93,Original,20.69
40,Original,95.74
43,Original,100.0
76,Original,66.67
102,Original,92.0
21,Original,91.4
99,Original,89.47
33,Original,83.33
101,Original,100.0
1,Original,90.91
10,Original,76.92
81,Original,88.89
26,Original,90.91
8,Original,33.33
71,Original,100.0
82,Original,100.0
65,Original,66.67
92,Original,58.33
5,Original,85.71
18,Original,40.0
96,Original,14.29
89,Original,62.5
100,Original,50.0
80,Original,100.0
98,Original,66.67
85,Original,11.11
94,Original,66.67
14,Original,0.0
