images,Original_model_42_ideallevelrain,rain1_model_42_ideallevelrain,rain2_model_42_ideallevelrain,rain3_model_42_ideallevelrain,rain4_model_42_ideallevelrain,rain5_model_42_ideallevelrain,rain6_model_42_ideallevelrain,rain7_model_42_ideallevelrain,rain8_model_42_ideallevelrain,rain9_model_42_ideallevelrain,rain10_model_42_ideallevelrain
9773,94.61794638289163,94.22877826665301,94.16773764453086,93.88093011357822,93.7581459122071,93.23557351887852,92.79661107131895,92.56089634707868,92.33601964596335,91.96824925816024,91.87619871073366
