class,filters,error
55,Original,98.27
101,Original,100.0
63,Original,96.44
37,Original,94.96
48,Original,93.83
90,Original,98.22
66,Original,87.69
43,Original,100.0
93,Original,82.76
28,Original,97.66
74,Original,97.09
83,Original,93.59
31,Original,96.67
53,Original,92.86
45,Original,98.49
77,Original,89.86
0,Original,97.56
87,Original,84.81
52,Original,98.35
78,Original,97.97
16,Original,94.14
21,Original,95.7
50,Original,96.38
19,Original,92.45
51,Original,98.35
76,Original,88.89
79,Original,93.2
88,Original,82.14
65,Original,66.67
102,Original,96.0
60,Original,98.41
23,Original,98.46
57,Original,97.45
12,Original,95.92
32,Original,98.31
30,Original,97.68
42,Original,93.59
22,Original,78.46
6,Original,91.67
36,Original,100.0
61,Original,94.64
25,Original,100.0
97,Original,80.95
41,Original,93.81
86,Original,92.13
7,Original,70.0
35,Original,100.0
64,Original,36.36
46,Original,98.43
15,Original,98.1
56,Original,79.17
20,Original,97.84
81,Original,88.89
70,Original,100.0
17,Original,88.46
92,Original,25.0
3,Original,71.43
73,Original,95.92
82,Original,100.0
29,Original,91.23
2,Original,87.04
40,Original,91.49
24,Original,75.0
58,Original,83.33
47,Original,85.19
59,Original,100.0
72,Original,96.51
10,Original,92.31
1,Original,93.18
33,Original,83.33
11,Original,88.89
67,Original,99.44
5,Original,100.0
68,Original,94.44
91,Original,91.53
96,Original,28.57
62,Original,90.91
34,Original,100.0
49,Original,87.5
71,Original,95.83
39,Original,87.88
69,Original,72.73
80,Original,100.0
13,Original,50.0
9,Original,66.67
75,Original,88.24
89,Original,87.5
99,Original,84.21
27,Original,0.0
54,Original,68.75
38,Original,77.78
100,Original,100.0
44,Original,85.71
26,Original,90.91
14,Original,33.33
4,Original,77.78
94,Original,0.0
18,Original,60.0
85,Original,55.56
84,Original,0.0
8,Original,66.67
95,Original,0.0
98,Original,66.67
