category,sub-category,images,Original_model_42,rain1_model_42,rain2_model_42,rain3_model_42,rain4_model_42,rain5_model_42,rain6_model_42,rain7_model_42,rain8_model_42,rain9_model_42,rain10_model_42
Dangerous warning,Dangerous warning,2228,93.17851436265707,92.99820466786356,92.73039048473967,92.41425044883303,92.6386265709156,91.87548473967684,91.69731597845603,91.06927737881509,90.88854129263912,90.79967235188509,91.42781867145422
Regularoty,Priority ,1041,97.5974831892411,97.40502401536983,97.59600384245917,97.49917387127763,97.30821325648415,97.50065321805957,97.0205283381364,97.01951008645534,97.11776176753122,96.83205571565803,97.11682997118156
Regularoty,Prohibitory,3957,95.60300480161739,95.04667172100075,94.99660096032349,94.69372251705838,94.44038665655798,93.68155420773313,93.02567854435179,93.10100833965123,92.7969850897144,91.96452868334597,91.58606014657568
Regularoty,Mandatory,1203,95.42821280133,95.26058187863674,95.01256857855361,95.01120532003324,94.84600997506234,94.67950955943475,94.7618536990856,94.68017456359102,94.18185369908561,94.51359933499583,93.68227763923524
Regularoty,Special regulations,1344,91.07087053571428,90.47697916666667,90.69857142857141,90.10505952380954,89.88191220238096,89.58120535714285,88.9138169642857,88.0930357142857,88.02248511904762,87.87080357142857,87.79796875
