category,sub-category,images,Original_model_42,rain1_model_42,rain2_model_42,rain3_model_42,rain4_model_42,rain5_model_42,rain6_model_42,rain7_model_42,rain8_model_42,rain9_model_42,rain10_model_42
Dangerous warning,Dangerous warning,2228,90.34992818671455,90.03451526032316,89.541539497307,89.63205565529624,89.27316876122084,89.67561490125674,89.27231149012567,88.77867145421902,89.04870287253142,88.4650763016158,87.97013913824058
Regularoty,Priority ,1041,96.83020172910663,96.92637848222863,96.44558117195005,96.73432276657061,96.44397694524496,96.63691642651298,96.5432949087416,96.25565802113354,96.25615754082612,96.73385206532181,96.15756003842458
Regularoty,Prohibitory,3957,93.35403335860501,93.15184483194342,92.97336113217085,92.72243871619915,92.74547889815518,91.93911801870105,91.7867298458428,91.66041950972959,92.06525145312108,91.71128127369221,91.50798079353044
Regularoty,Mandatory,1203,95.26127182044887,95.0128761429759,95.09546134663341,94.7630174563591,94.59635078969244,95.01228595178719,94.6813715710723,94.42979218620115,94.34782211138815,94.34876142975894,93.434821280133
Regularoty,Special regulations,1344,91.8157291666667,91.81564732142859,91.74238839285715,91.4439136904762,90.70032738095239,91.36744047619048,91.51793154761906,90.62680059523812,89.95575148809526,90.55154761904761,90.40352678571428
