images,Original_model_42_noiselevelrain,rain1_model_42_noiselevelrain,rain2_model_42_noiselevelrain,rain3_model_42_noiselevelrain,rain4_model_42_noiselevelrain,rain5_model_42_noiselevelrain,rain6_model_42_noiselevelrain,rain7_model_42_noiselevelrain,rain8_model_42_noiselevelrain,rain9_model_42_noiselevelrain,rain10_model_42_noiselevelrain
9773,93.06266653023637,92.8885531566561,92.65277806200758,92.52060472730994,92.29441420239436,92.22316688836592,92.03951294382482,91.69167706947712,91.81482963266143,91.67139158907194,91.28200143251816
