images,Original_model_42_noiselevelnight,night1_model_42_noiselevelnight,night2_model_42_noiselevelnight,night3_model_42_noiselevelnight,night4_model_42_noiselevelnight,night5_model_42_noiselevelnight,night6_model_42_noiselevelnight,night7_model_42_noiselevelnight,night8_model_42_noiselevelnight,night9_model_42_noiselevelnight,night10_model_42_noiselevelnight
9773,93.06266653023637,92.87834748797708,92.85769876189502,92.77595620587333,92.42801698557248,92.31565026092295,91.86546914969816,91.31250076742045,90.53583137214775,89.3077018315768,87.11804461270849
