category,sub-category,images,Original_model_42,night1_model_42,night2_model_42,night3_model_42,night4_model_42,night5_model_42,night6_model_42,night7_model_42,night8_model_42,night9_model_42,night10_model_42
Dangerous warning,Dangerous warning,2228,90.34992818671455,90.34906642728905,89.94560592459605,89.90003141831241,89.67632405745064,89.8103500897666,89.18364452423698,88.64416965888691,88.33085278276481,87.74543087971274,85.90772890484737
Regularoty,Priority ,1041,96.83020172910663,96.82794428434198,96.92369836695485,96.73212295869357,96.92671469740634,96.34921229586936,96.44604226705091,96.53940441882806,95.77199807877041,93.46920268972141,90.48965417867436
Regularoty,Prohibitory,3957,93.35403335860501,93.25269901440485,93.32886024766238,93.37885772049532,92.92306292645944,93.00025271670455,92.67157189790245,92.31743239828151,91.56052312357846,90.42263078089461,88.60269143290374
Regularoty,Mandatory,1203,95.26127182044887,94.84713216957606,95.09493765586032,94.76471321695762,94.51466334164587,94.0988362427265,93.68114713216958,92.60133000831254,91.02473815461344,89.7762842892768,86.28417290108062
Regularoty,Special regulations,1344,91.8157291666667,91.14765625000003,91.14613095238097,90.92404761904766,90.17987351190477,89.73285714285717,88.76481398809524,87.57504464285715,86.68090773809524,84.97223958333335,82.88823660714286
