class,filters,error
50,night8,95.17
2,night8,81.48
45,night8,99.25
85,night8,0.0
55,night8,95.24
57,night8,93.88
31,night8,93.89
53,night8,86.55
87,night8,81.01
21,night8,88.17
52,night8,96.28
67,night8,96.67
11,night8,91.11
32,night8,96.63
93,night8,43.1
38,night8,100.0
74,night8,93.69
37,night8,93.53
46,night8,95.69
77,night8,78.99
19,night8,86.79
70,night8,100.0
49,night8,92.86
28,night8,92.19
40,night8,82.98
35,night8,85.71
30,night8,96.98
90,night8,97.41
22,night8,81.54
23,night8,93.85
20,night8,96.1
63,night8,78.67
29,night8,77.19
62,night8,93.94
16,night8,92.31
51,night8,94.65
54,night8,43.75
48,night8,89.51
15,night8,82.91
0,night8,98.37
66,night8,71.54
97,night8,85.71
86,night8,87.64
41,night8,91.75
65,night8,77.78
12,night8,88.78
25,night8,76.19
56,night8,62.5
78,night8,94.42
102,night8,92.0
83,night8,97.44
79,night8,87.38
1,night8,88.64
42,night8,97.44
43,night8,90.74
60,night8,93.65
72,night8,90.7
36,night8,99.35
14,night8,33.33
17,night8,73.08
75,night8,94.12
76,night8,66.67
73,night8,93.88
47,night8,81.48
26,night8,90.91
99,night8,78.95
10,night8,92.31
59,night8,100.0
71,night8,91.67
8,night8,33.33
81,night8,88.89
68,night8,94.44
6,night8,96.67
7,night8,82.5
44,night8,85.71
61,night8,92.86
69,night8,72.73
34,night8,100.0
91,night8,91.53
33,night8,83.33
4,night8,77.78
64,night8,18.18
82,night8,42.86
39,night8,72.73
3,night8,61.9
96,night8,71.43
92,night8,8.33
88,night8,64.29
27,night8,0.0
24,night8,50.0
101,night8,100.0
18,night8,20.0
5,night8,85.71
95,night8,0.0
58,night8,58.33
89,night8,0.0
98,night8,0.0
84,night8,0.0
80,night8,66.67
100,night8,50.0
94,night8,0.0
13,night8,25.0
9,night8,66.67
