class,filters,error
52,snow6,82.02
86,snow6,82.58
62,snow6,72.73
32,snow6,88.48
40,snow6,82.98
31,snow6,86.11
68,snow6,91.67
70,snow6,94.83
19,snow6,75.47
45,snow6,90.94
81,snow6,83.33
66,snow6,69.23
87,snow6,72.78
30,snow6,96.75
42,snow6,93.59
90,snow6,94.34
55,snow6,72.29
1,snow6,86.36
38,snow6,55.56
41,snow6,94.85
20,snow6,93.51
16,snow6,89.74
6,snow6,81.67
76,snow6,61.11
83,snow6,82.05
91,snow6,76.27
29,snow6,64.91
28,snow6,80.47
46,snow6,81.96
63,snow6,86.67
50,snow6,82.37
74,snow6,89.32
15,snow6,90.51
67,snow6,90.0
0,snow6,91.06
48,snow6,90.74
53,snow6,68.49
37,snow6,87.77
60,snow6,71.43
49,snow6,89.29
11,snow6,77.78
25,snow6,85.71
57,snow6,74.49
26,snow6,95.45
78,snow6,83.76
96,snow6,42.86
12,snow6,83.67
79,snow6,90.29
56,snow6,37.5
23,snow6,94.46
2,snow6,68.52
51,snow6,80.25
36,snow6,92.21
85,snow6,0.0
61,snow6,87.5
75,snow6,86.27
21,snow6,90.32
77,snow6,82.61
64,snow6,36.36
4,snow6,44.44
102,snow6,92.0
97,snow6,87.3
34,snow6,95.24
71,snow6,87.5
22,snow6,78.46
98,snow6,66.67
72,snow6,95.35
43,snow6,88.89
47,snow6,70.37
35,snow6,71.43
33,snow6,83.33
7,snow6,67.5
44,snow6,71.43
93,snow6,46.55
27,snow6,17.65
99,snow6,94.74
39,snow6,81.82
17,snow6,80.77
73,snow6,97.96
3,snow6,52.38
88,snow6,57.14
69,snow6,81.82
58,snow6,66.67
59,snow6,81.48
18,snow6,40.0
65,snow6,44.44
10,snow6,92.31
92,snow6,0.0
82,snow6,85.71
54,snow6,37.5
13,snow6,25.0
5,snow6,85.71
8,snow6,66.67
100,snow6,50.0
80,snow6,100.0
24,snow6,60.0
101,snow6,100.0
14,snow6,33.33
9,snow6,66.67
95,snow6,66.67
89,snow6,25.0
84,snow6,25.0
94,snow6,0.0
