category,sub-category,images,Original_model_42,rain1_model_42,rain2_model_42,rain3_model_42,rain4_model_42,rain5_model_42,rain6_model_42,rain7_model_42,rain8_model_42,rain9_model_42,rain10_model_42
Dangerous warning,Dangerous warning,2228,93.76260771992817,93.44859066427288,92.86402154398564,92.68557899461399,92.32453321364453,92.0998698384201,91.65168312387793,91.24656642728907,90.66391382405745,91.38218581687612,89.40784111310592
Regularoty,Priority ,1041,96.83163304514889,96.92745437079732,96.64012487992315,96.73647454370797,96.34785782901058,95.57939481268012,95.96647454370797,96.3509414024976,95.77646493756004,95.39257444764651,94.81300672430355
Regularoty,Prohibitory,3957,95.45128127369217,94.9981652767248,94.69398281526408,94.1367576446803,93.63165276724791,93.22743745261563,93.252431134698,92.72127369219106,92.62047510740462,91.45796310336115,91.02804144553954
Regularoty,Mandatory,1203,95.5927098919368,95.51037406483789,95.34363258520364,95.17798836242726,95.17926018287613,95.42723192019949,94.51216126350789,94.68117206982544,94.76252701579384,94.51308395677472,94.59676641729008
Regularoty,Special regulations,1344,90.02837053571427,89.95402529761905,89.50903273809523,88.9128869047619,88.98836309523807,89.65492559523808,88.61563988095239,87.94436755952378,87.64637648809523,86.9812648809524,87.94650297619047
