category,sub-category,images,Original_model_42,snow1_model_42,snow2_model_42,snow3_model_42,snow4_model_42,snow5_model_42,snow6_model_42,snow7_model_42,snow8_model_42,snow9_model_42,snow10_model_42
Dangerous warning,Dangerous warning,2228,93.76170107719928,92.86490574506283,90.7993132854578,89.09231597845601,87.29973518850987,86.1763958707361,83.43873877917414,81.68842459605028,80.02630161579891,77.55976211849193,76.03185368043088
Regularoty,Priority ,1041,97.02211335254563,97.11936599423633,95.76935638808837,94.81246878001922,94.52501440922191,92.98577329490875,91.83513928914506,89.14502401536983,87.60697406340057,87.8986167146974,86.45658021133525
Regularoty,Prohibitory,3957,95.70326257265604,94.06030831437958,92.34298711144807,90.24611321708363,88.52619408642911,85.06421026029822,82.63935557240336,80.13593631539044,77.35567096285065,75.43620166793026,71.7991432903715
Regularoty,Mandatory,1203,95.84288445552785,96.17477971737321,94.92957605985039,94.01488778054863,92.93444721529512,90.77322527015795,90.60824605153782,88.02980881130506,85.03713216957607,83.53998337489608,82.04453865336657
Regularoty,Special regulations,1344,88.46684523809523,87.20066964285716,85.71203125000001,85.41871279761905,83.11188244047621,81.47146577380953,79.6154092261905,78.27216517857146,76.18794642857144,75.00047619047618,72.91747767857144
