class,filters,error
46,Original,98.04
52,Original,97.73
23,Original,97.23
27,Original,11.76
42,Original,93.59
31,Original,93.33
28,Original,98.83
48,Original,96.6
74,Original,97.09
20,Original,98.27
68,Original,88.89
30,Original,98.38
90,Original,98.38
66,Original,88.46
50,Original,95.89
45,Original,99.62
15,Original,96.84
86,Original,93.26
60,Original,95.24
0,Original,96.75
92,Original,33.33
32,Original,97.75
87,Original,64.56
19,Original,97.17
67,Original,99.44
55,Original,98.7
51,Original,99.59
77,Original,91.3
53,Original,92.02
25,Original,95.24
36,Original,99.35
39,Original,84.85
2,Original,90.74
71,Original,95.83
63,Original,95.11
57,Original,96.94
72,Original,98.84
97,Original,85.71
12,Original,95.92
43,Original,94.44
83,Original,93.59
78,Original,97.46
41,Original,97.94
24,Original,65.0
91,Original,88.14
70,Original,100.0
40,Original,89.36
16,Original,93.77
81,Original,88.89
49,Original,92.86
37,Original,94.24
22,Original,81.54
95,Original,0.0
69,Original,100.0
59,Original,100.0
33,Original,83.33
26,Original,90.91
47,Original,85.19
4,Original,88.89
11,Original,97.78
21,Original,92.47
76,Original,94.44
6,Original,95.0
8,Original,33.33
93,Original,79.31
1,Original,93.18
99,Original,84.21
56,Original,87.5
73,Original,97.96
38,Original,66.67
100,Original,66.67
10,Original,92.31
79,Original,90.29
75,Original,92.16
62,Original,87.88
96,Original,0.0
64,Original,54.55
17,Original,84.62
44,Original,71.43
61,Original,98.21
80,Original,100.0
98,Original,100.0
29,Original,91.23
7,Original,85.0
65,Original,77.78
102,Original,96.0
89,Original,62.5
34,Original,100.0
54,Original,56.25
58,Original,75.0
88,Original,82.14
3,Original,76.19
94,Original,0.0
35,Original,97.14
101,Original,100.0
82,Original,100.0
9,Original,66.67
5,Original,85.71
85,Original,44.44
14,Original,33.33
13,Original,50.0
84,Original,0.0
18,Original,100.0
