class,filters,error
71,snow6,95.83
2,snow6,72.22
16,snow6,89.38
78,snow6,96.45
30,snow6,98.14
90,snow6,96.6
55,snow6,86.15
68,snow6,86.11
28,snow6,90.62
32,snow6,93.26
17,snow6,80.77
66,snow6,80.0
23,snow6,93.85
60,snow6,79.37
36,snow6,98.7
53,snow6,74.79
0,snow6,92.68
12,snow6,88.78
77,snow6,90.58
52,snow6,93.18
81,snow6,88.89
63,snow6,94.22
74,snow6,95.15
83,snow6,92.31
70,snow6,98.28
48,snow6,91.05
73,snow6,93.88
45,snow6,97.36
15,snow6,86.71
79,snow6,93.2
51,snow6,88.48
37,snow6,90.65
31,snow6,90.56
46,snow6,98.04
61,snow6,94.64
1,snow6,84.09
87,snow6,72.15
19,snow6,90.57
67,snow6,100.0
40,snow6,89.36
42,snow6,94.87
21,snow6,92.47
86,snow6,93.26
41,snow6,93.81
22,snow6,80.0
50,snow6,89.37
88,snow6,71.43
29,snow6,75.44
72,snow6,91.86
91,snow6,83.05
20,snow6,90.91
75,snow6,94.12
11,snow6,84.44
57,snow6,86.73
99,snow6,78.95
97,snow6,73.02
3,snow6,61.9
24,snow6,45.0
49,snow6,89.29
34,snow6,100.0
56,snow6,45.83
39,snow6,81.82
69,snow6,63.64
6,snow6,75.0
65,snow6,44.44
62,snow6,72.73
93,snow6,58.62
8,snow6,0.0
59,snow6,96.3
43,snow6,88.89
58,snow6,75.0
44,snow6,71.43
89,snow6,37.5
54,snow6,31.25
64,snow6,63.64
47,snow6,74.07
7,snow6,47.5
25,snow6,76.19
82,snow6,71.43
35,snow6,91.43
33,snow6,72.22
27,snow6,5.88
26,snow6,86.36
85,snow6,33.33
5,snow6,71.43
38,snow6,77.78
101,snow6,100.0
13,snow6,50.0
102,snow6,88.0
100,snow6,66.67
10,snow6,61.54
4,snow6,66.67
76,snow6,83.33
92,snow6,41.67
9,snow6,33.33
18,snow6,60.0
94,snow6,0.0
95,snow6,0.0
96,snow6,14.29
14,snow6,33.33
84,snow6,25.0
80,snow6,100.0
98,snow6,33.33
