category,sub-category,images,Original_model_42,snow1_model_42,snow2_model_42,snow3_model_42,snow4_model_42,snow5_model_42,snow6_model_42,snow7_model_42,snow8_model_42,snow9_model_42,snow10_model_42
Dangerous warning,Dangerous warning,2228,90.2148788150808,89.58631508078996,90.0361220825853,89.49694793536804,88.37519299820467,87.07518850987434,85.72750448833035,85.18819569120288,84.19982944344704,83.16870736086175,82.49630610412926
Regularoty,Priority ,1041,96.061911623439,95.86850144092219,96.25236311239193,94.9071181556196,95.09737752161384,95.0994428434198,94.52421709894332,94.90812680115273,93.75759846301632,93.46797310278578,93.46725264169069
Regularoty,Prohibitory,3957,94.31509729593124,93.5305079605762,92.2662926459439,91.9142481678039,90.80219105382868,90.47266616123326,89.28456659085167,87.48942633308059,87.38991913065456,85.72343947434928,84.33087945413192
Regularoty,Mandatory,1203,95.34536990856193,95.59384039900249,94.59543640897758,95.18037406483792,95.0118038237739,94.26403158769745,94.18249376558605,93.51625935162096,92.68539484621779,93.10131338320868,90.6057522859518
Regularoty,Special regulations,1344,90.47857142857141,90.84986607142858,89.50919642857144,88.16747767857143,87.50022321428571,87.57319196428571,86.16017113095238,85.3432068452381,84.67208333333333,83.77858630952382,82.36614583333332
