images,Original_model_42_ideallevelrain,rain1_model_42_ideallevelrain,rain2_model_42_ideallevelrain,rain3_model_42_ideallevelrain,rain4_model_42_ideallevelrain,rain5_model_42_ideallevelrain,rain6_model_42_ideallevelrain,rain7_model_42_ideallevelrain,rain8_model_42_ideallevelrain,rain9_model_42_ideallevelrain,rain10_model_42_ideallevelrain
9773,94.15697840990484,93.92240663051265,93.58430880998671,93.20634503223168,93.12392509976466,92.56106824925816,92.36679729868004,92.0702711552236,92.0395733142331,91.7027903407347,91.04679729868005
