category,sub-category,images,Original_model_42,rain1_model_42,rain2_model_42,rain3_model_42,rain4_model_42,rain5_model_42,rain6_model_42,rain7_model_42,rain8_model_42,rain9_model_42,rain10_model_42
Dangerous warning,Dangerous warning,2228,92.72820466786355,92.64006283662476,92.23636894075402,92.23522441651704,91.65039048473969,90.9792280071813,91.20315080789946,90.7094524236984,90.71040843806105,90.21595152603231,89.63184021543985
Regularoty,Priority ,1041,96.92623439000961,97.01998078770414,96.63493756003844,96.92743515850145,96.83060518731989,96.92475504322768,95.67639769452448,96.1603073967339,95.77439000960615,95.96674351585014,96.0630739673391
Regularoty,Prohibitory,3957,95.40007834217843,94.99677280768259,94.84449835734144,94.13847106393733,94.31448319433913,93.68151630022746,93.65655294414962,93.15133434420015,93.25195855446043,92.44509982309832,91.76089714430124
Regularoty,Mandatory,1203,95.75994181213632,95.76145469659184,95.51115544472155,95.09369077306734,94.92826267664174,94.5134829592685,94.59651704073151,94.42886949293433,94.51369077306731,94.59727348295928,93.84846217788862
Regularoty,Special regulations,1344,89.2858482142857,88.83970238095237,88.02101934523809,87.50031994047622,87.57535714285713,86.75703125000001,85.93926339285716,85.86418154761904,85.56610863095239,86.08859375000002,84.89686011904763
