class,filters,error
30,Original,97.45
52,Original,98.55
86,Original,94.94
66,Original,88.46
50,Original,95.89
0,Original,95.12
45,Original,98.87
83,Original,92.31
48,Original,94.14
56,Original,83.33
1,Original,93.18
42,Original,93.59
62,Original,93.94
36,Original,100.0
90,Original,98.22
55,Original,97.84
20,Original,97.84
102,Original,96.0
32,Original,97.47
67,Original,100.0
17,Original,88.46
63,Original,94.22
72,Original,97.67
31,Original,95.0
57,Original,95.92
51,Original,97.94
28,Original,96.48
9,Original,33.33
23,Original,98.15
15,Original,95.57
74,Original,96.6
3,Original,76.19
19,Original,95.28
21,Original,92.47
93,Original,68.97
2,Original,90.74
71,Original,100.0
68,Original,94.44
91,Original,83.05
16,Original,92.31
11,Original,86.67
75,Original,86.27
78,Original,98.48
77,Original,90.58
37,Original,95.68
65,Original,66.67
58,Original,91.67
87,Original,73.42
88,Original,75.0
29,Original,89.47
97,Original,88.89
81,Original,91.67
54,Original,56.25
47,Original,77.78
10,Original,92.31
46,Original,97.25
24,Original,80.0
43,Original,92.59
60,Original,93.65
53,Original,90.34
61,Original,91.07
41,Original,97.94
6,Original,90.0
7,Original,87.5
70,Original,100.0
39,Original,93.94
44,Original,71.43
99,Original,94.74
79,Original,93.2
12,Original,95.92
13,Original,50.0
35,Original,100.0
33,Original,83.33
49,Original,96.43
40,Original,93.62
22,Original,81.54
73,Original,97.96
59,Original,100.0
80,Original,100.0
26,Original,86.36
84,Original,25.0
64,Original,81.82
25,Original,95.24
4,Original,88.89
18,Original,60.0
8,Original,33.33
100,Original,83.33
101,Original,100.0
76,Original,88.89
38,Original,100.0
89,Original,100.0
69,Original,72.73
94,Original,0.0
34,Original,100.0
5,Original,85.71
92,Original,16.67
98,Original,100.0
82,Original,85.71
85,Original,33.33
14,Original,33.33
96,Original,14.29
27,Original,0.0
95,Original,0.0
