images,Original_model_42_noiselevelsnow,snow1_model_42_noiselevelsnow,snow2_model_42_noiselevelsnow,snow3_model_42_noiselevelsnow,snow4_model_42_noiselevelsnow,snow5_model_42_noiselevelsnow,snow6_model_42_noiselevelsnow,snow7_model_42_noiselevelsnow,snow8_model_42_noiselevelsnow,snow9_model_42_noiselevelsnow,snow10_model_42_noiselevelsnow
9773,92.54048910262969,91.97831269825028,91.46591630001024,90.6070121764044,90.06441215593982,89.37851427402026,88.3967563695897,87.59841195129438,86.37009413690781,85.13320167809268,83.8430226133224
