class,filters,error
48,snow10,84.88
32,snow10,82.3
30,snow10,94.9
52,snow10,79.34
50,snow10,76.09
23,snow10,87.08
86,snow10,70.22
59,snow10,85.19
78,snow10,79.19
74,snow10,83.5
72,snow10,90.7
46,snow10,68.63
89,snow10,25.0
20,snow10,87.01
45,snow10,86.04
33,snow10,77.78
22,snow10,78.46
95,snow10,0.0
57,snow10,66.84
90,snow10,88.19
36,snow10,96.75
60,snow10,57.14
37,snow10,82.73
16,snow10,80.22
27,snow10,17.65
26,snow10,81.82
76,snow10,55.56
31,snow10,79.44
97,snow10,80.95
62,snow10,69.7
63,snow10,70.67
87,snow10,53.8
67,snow10,73.33
43,snow10,79.63
55,snow10,58.87
77,snow10,78.26
61,snow10,87.5
83,snow10,56.41
75,snow10,78.43
79,snow10,84.47
21,snow10,75.27
66,snow10,46.92
51,snow10,64.61
93,snow10,15.52
17,snow10,82.69
42,snow10,89.74
54,snow10,37.5
15,snow10,84.18
88,snow10,57.14
53,snow10,55.04
28,snow10,73.44
58,snow10,58.33
41,snow10,87.63
19,snow10,58.49
10,snow10,61.54
24,snow10,55.0
91,snow10,64.41
40,snow10,82.98
12,snow10,71.43
29,snow10,63.16
35,snow10,51.43
73,snow10,91.84
49,snow10,82.14
11,snow10,71.11
47,snow10,66.67
65,snow10,33.33
7,snow10,40.0
70,snow10,81.03
99,snow10,84.21
34,snow10,95.24
0,snow10,86.99
56,snow10,16.67
39,snow10,78.79
1,snow10,65.91
25,snow10,42.86
44,snow10,71.43
2,snow10,79.63
68,snow10,83.33
81,snow10,86.11
38,snow10,88.89
6,snow10,68.33
71,snow10,66.67
3,snow10,57.14
92,snow10,0.0
69,snow10,72.73
101,snow10,100.0
8,snow10,0.0
14,snow10,0.0
98,snow10,0.0
96,snow10,42.86
102,snow10,88.0
82,snow10,71.43
18,snow10,20.0
85,snow10,22.22
84,snow10,0.0
5,snow10,71.43
64,snow10,27.27
100,snow10,16.67
9,snow10,33.33
4,snow10,33.33
13,snow10,25.0
94,snow10,33.33
80,snow10,100.0
