category,sub-category,images,Original_model_42,snow1_model_42,snow2_model_42,snow3_model_42,snow4_model_42,snow5_model_42,snow6_model_42,snow7_model_42,snow8_model_42,snow9_model_42,snow10_model_42
Dangerous warning,Dangerous warning,2228,93.89673249551166,92.68494614003589,91.69781418312387,90.17078545780971,88.73428186714544,86.21969928186715,84.64995511669659,83.03412028725316,80.60940754039497,77.87251795332136,76.1226211849192
Regularoty,Priority ,1041,97.02058597502402,96.44531219980787,96.25224783861671,95.00459173871279,93.27558117195007,92.60561959654179,91.44962536023057,89.24215177713738,89.14168107588857,88.57041306436119,86.16717579250721
Regularoty,Prohibitory,3957,96.10856709628504,94.61708870356333,93.48129643669446,91.1558453373768,88.3752312357847,86.3023325751832,83.62361637604245,80.94517311094262,78.16515542077333,75.58903967652263,73.54127621935808
Regularoty,Mandatory,1203,96.34131338320864,96.09241064006649,95.3468911055694,93.34999168744805,92.43568578553615,91.68646716541978,87.69773898586865,86.4491271820449,83.95815461346633,81.71301745635911,80.46649210307564
Regularoty,Special regulations,1344,91.36877976190476,90.55245535714288,88.83988095238095,86.3111830357143,84.37619047619049,81.62053571428571,79.911875,79.16855654761905,77.08232142857143,75.5174181547619,71.8013988095238
