class,filters,error
48,Original,94.75
32,Original,97.75
30,Original,98.84
52,Original,98.97
50,Original,97.1
23,Original,97.23
86,Original,93.82
59,Original,100.0
78,Original,98.98
74,Original,96.6
72,Original,98.84
46,Original,97.65
89,Original,75.0
20,Original,97.84
45,Original,99.62
33,Original,83.33
22,Original,83.08
95,Original,0.0
57,Original,94.39
90,Original,98.38
36,Original,99.35
60,Original,96.83
37,Original,94.96
16,Original,93.41
27,Original,17.65
26,Original,95.45
76,Original,94.44
31,Original,93.33
97,Original,87.3
62,Original,90.91
63,Original,94.22
87,Original,84.18
67,Original,99.44
43,Original,98.15
55,Original,98.7
77,Original,90.58
61,Original,96.43
83,Original,93.59
75,Original,92.16
79,Original,96.12
21,Original,95.7
66,Original,90.0
51,Original,98.77
93,Original,77.59
17,Original,88.46
42,Original,96.15
54,Original,62.5
15,Original,98.1
88,Original,82.14
53,Original,92.02
28,Original,98.05
58,Original,83.33
41,Original,97.94
19,Original,95.28
10,Original,76.92
24,Original,85.0
91,Original,94.92
40,Original,93.62
12,Original,94.9
29,Original,96.49
35,Original,91.43
73,Original,93.88
49,Original,92.86
11,Original,97.78
47,Original,88.89
65,Original,66.67
7,Original,90.0
70,Original,100.0
99,Original,94.74
34,Original,100.0
0,Original,98.37
56,Original,79.17
39,Original,93.94
1,Original,93.18
25,Original,80.95
44,Original,100.0
2,Original,90.74
68,Original,97.22
81,Original,88.89
38,Original,100.0
6,Original,86.67
71,Original,95.83
3,Original,71.43
92,Original,0.0
69,Original,81.82
101,Original,100.0
8,Original,66.67
14,Original,66.67
98,Original,100.0
96,Original,42.86
102,Original,96.0
82,Original,100.0
18,Original,40.0
85,Original,33.33
84,Original,25.0
5,Original,85.71
64,Original,81.82
100,Original,50.0
9,Original,33.33
4,Original,88.89
13,Original,100.0
94,Original,66.67
80,Original,100.0
