class,filters,error
48,fograin,75.93
72,fograin,84.88
20,fograin,83.98
31,fograin,82.78
19,fograin,67.92
26,fograin,50.0
90,fograin,91.26
16,fograin,78.75
52,fograin,76.03
45,fograin,93.58
78,fograin,77.66
50,fograin,73.67
6,fograin,68.33
70,fograin,79.31
28,fograin,77.73
55,fograin,57.58
51,fograin,60.08
66,fograin,75.38
23,fograin,86.15
30,fograin,93.04
46,fograin,88.63
93,fograin,12.07
42,fograin,79.49
74,fograin,83.98
102,fograin,56.0
34,fograin,76.19
57,fograin,67.86
49,fograin,62.5
7,fograin,27.5
11,fograin,55.56
53,fograin,57.98
86,fograin,80.34
61,fograin,69.64
32,fograin,85.11
1,fograin,59.09
18,fograin,60.0
37,fograin,66.19
36,fograin,92.86
85,fograin,0.0
97,fograin,63.49
58,fograin,41.67
81,fograin,77.78
79,fograin,69.9
15,fograin,72.15
60,fograin,69.84
29,fograin,35.09
63,fograin,79.11
88,fograin,25.0
47,fograin,48.15
12,fograin,67.35
91,fograin,72.88
75,fograin,76.47
62,fograin,45.45
41,fograin,80.41
56,fograin,25.0
67,fograin,90.0
17,fograin,55.77
22,fograin,76.92
76,fograin,33.33
3,fograin,38.1
40,fograin,59.57
64,fograin,0.0
2,fograin,40.74
39,fograin,66.67
43,fograin,77.78
21,fograin,69.89
83,fograin,69.23
77,fograin,71.74
27,fograin,5.88
71,fograin,58.33
65,fograin,0.0
0,fograin,78.86
24,fograin,30.0
87,fograin,50.0
73,fograin,75.51
35,fograin,57.14
68,fograin,52.78
59,fograin,55.56
99,fograin,73.68
82,fograin,57.14
38,fograin,44.44
54,fograin,25.0
98,fograin,0.0
4,fograin,22.22
33,fograin,77.78
10,fograin,76.92
25,fograin,33.33
69,fograin,63.64
13,fograin,0.0
96,fograin,0.0
44,fograin,42.86
14,fograin,0.0
84,fograin,0.0
92,fograin,0.0
8,fograin,33.33
89,fograin,0.0
5,fograin,42.86
95,fograin,0.0
101,fograin,20.0
9,fograin,0.0
100,fograin,0.0
94,fograin,0.0
80,fograin,33.33
