class,filters,error
45,rainnight,87.17
71,rainnight,91.67
20,rainnight,83.55
19,rainnight,71.7
1,rainnight,72.73
46,rainnight,82.75
90,rainnight,88.03
78,rainnight,81.73
23,rainnight,83.38
48,rainnight,74.38
93,rainnight,37.93
50,rainnight,69.81
31,rainnight,82.22
57,rainnight,73.47
4,rainnight,66.67
67,rainnight,88.33
73,rainnight,85.71
63,rainnight,68.44
55,rainnight,69.7
32,rainnight,79.78
70,rainnight,81.03
72,rainnight,87.21
16,rainnight,72.53
51,rainnight,72.43
77,rainnight,70.29
43,rainnight,81.48
22,rainnight,76.92
24,rainnight,50.0
30,rainnight,91.42
66,rainnight,68.46
34,rainnight,80.95
79,rainnight,80.58
28,rainnight,76.95
60,rainnight,76.19
42,rainnight,79.49
86,rainnight,78.09
0,rainnight,78.86
21,rainnight,70.97
69,rainnight,63.64
53,rainnight,53.78
15,rainnight,75.32
61,rainnight,69.64
29,rainnight,66.67
87,rainnight,65.19
89,rainnight,0.0
96,rainnight,0.0
82,rainnight,57.14
12,rainnight,73.47
49,rainnight,82.14
54,rainnight,25.0
74,rainnight,79.61
52,rainnight,80.99
36,rainnight,93.51
6,rainnight,66.67
41,rainnight,87.63
80,rainnight,100.0
39,rainnight,63.64
75,rainnight,78.43
91,rainnight,62.71
88,rainnight,60.71
26,rainnight,77.27
38,rainnight,44.44
10,rainnight,61.54
33,rainnight,72.22
37,rainnight,72.66
68,rainnight,80.56
83,rainnight,70.51
7,rainnight,22.5
56,rainnight,29.17
97,rainnight,61.9
102,rainnight,80.0
76,rainnight,61.11
35,rainnight,54.29
2,rainnight,55.56
92,rainnight,16.67
11,rainnight,64.44
40,rainnight,61.7
17,rainnight,50.0
5,rainnight,85.71
44,rainnight,71.43
47,rainnight,59.26
59,rainnight,55.56
81,rainnight,75.0
62,rainnight,66.67
25,rainnight,66.67
84,rainnight,0.0
58,rainnight,33.33
3,rainnight,33.33
99,rainnight,89.47
18,rainnight,40.0
13,rainnight,25.0
27,rainnight,0.0
94,rainnight,0.0
95,rainnight,0.0
85,rainnight,0.0
98,rainnight,66.67
14,rainnight,0.0
9,rainnight,66.67
101,rainnight,100.0
100,rainnight,33.33
64,rainnight,36.36
65,rainnight,22.22
8,rainnight,0.0
