class,filters,error
78,Original,97.97
2,Original,87.04
30,Original,98.61
57,Original,97.45
37,Original,96.4
23,Original,97.23
16,Original,94.14
93,Original,84.48
52,Original,98.55
45,Original,100.0
50,Original,96.62
19,Original,94.34
7,Original,82.5
90,Original,98.06
21,Original,91.4
66,Original,86.92
61,Original,98.21
63,Original,96.44
46,Original,97.65
83,Original,96.15
0,Original,99.19
73,Original,97.96
92,Original,25.0
28,Original,98.44
20,Original,97.4
36,Original,100.0
81,Original,94.44
72,Original,97.67
55,Original,96.97
29,Original,89.47
87,Original,86.71
68,Original,94.44
42,Original,92.31
84,Original,0.0
31,Original,92.22
48,Original,94.75
51,Original,97.12
17,Original,90.38
6,Original,88.33
40,Original,97.87
97,Original,77.78
35,Original,91.43
39,Original,87.88
54,Original,62.5
38,Original,55.56
79,Original,89.32
32,Original,97.19
41,Original,95.88
11,Original,91.11
74,Original,96.12
53,Original,91.18
12,Original,94.9
77,Original,91.3
91,Original,91.53
43,Original,98.15
67,Original,99.44
88,Original,85.71
60,Original,95.24
102,Original,96.0
70,Original,100.0
1,Original,90.91
15,Original,92.41
24,Original,75.0
10,Original,76.92
44,Original,71.43
59,Original,100.0
34,Original,100.0
49,Original,89.29
69,Original,90.91
64,Original,36.36
86,Original,91.57
99,Original,84.21
3,Original,66.67
22,Original,76.92
82,Original,100.0
56,Original,91.67
25,Original,85.71
9,Original,66.67
62,Original,87.88
75,Original,92.16
76,Original,88.89
94,Original,33.33
65,Original,77.78
13,Original,100.0
71,Original,95.83
89,Original,87.5
47,Original,92.59
4,Original,66.67
26,Original,90.91
33,Original,83.33
100,Original,50.0
27,Original,17.65
8,Original,33.33
58,Original,91.67
5,Original,85.71
85,Original,44.44
18,Original,60.0
96,Original,57.14
98,Original,100.0
80,Original,100.0
14,Original,33.33
101,Original,100.0
95,Original,0.0
