category,sub-category,images,Original_model_42,fog1_model_42,fog2_model_42,fog3_model_42,fog4_model_42,fog5_model_42,fog6_model_42,fog7_model_42,fog8_model_42,fog9_model_42,fog10_model_42
Dangerous warning,Dangerous warning,2228,90.52959605026929,87.25246858168761,85.68204667863554,83.34952423698385,79.7582091561939,74.73145421903051,66.20184919210054,53.815915619389585,31.642432675044873,11.757912926391382,0.6285098743267504
Regularoty,Priority ,1041,95.57969260326608,94.42868395773296,94.52349663784823,93.6601152737752,92.31256484149856,91.64083573487032,89.0468972142171,86.07078770413065,78.19574447646494,58.50087415946206,3.3625168107588856
Regularoty,Prohibitory,3957,93.15060904725803,89.76501389941878,88.42480414455397,86.52941117007833,83.4212332575183,78.14112964366944,71.29165276724791,59.716575688653016,43.9218953752843,21.933947434925454,1.1117058377558757
Regularoty,Mandatory,1203,95.42756442227763,92.68559434746469,90.94131338320865,89.5277722360765,86.20071487946798,81.96329177057359,74.4797506234414,62.92470490440565,40.732643391521194,14.962676641729015,0.7473316708229425
Regularoty,Special regulations,1344,88.0967336309524,86.16236607142856,84.15173363095239,82.06899553571428,79.61386160714285,77.08560267857143,71.20427083333333,63.83980654761905,54.09000744047619,39.659561011904756,16.073005952380953
