class,filters,error
32,Original,97.47
48,Original,89.51
78,Original,97.46
63,Original,97.33
88,Original,67.86
83,Original,97.44
30,Original,96.75
74,Original,96.6
36,Original,99.35
86,Original,91.01
53,Original,86.97
66,Original,78.46
37,Original,96.4
79,Original,98.06
23,Original,95.69
50,Original,96.14
55,Original,91.77
90,Original,97.9
34,Original,100.0
45,Original,98.87
17,Original,82.69
87,Original,89.24
73,Original,95.92
52,Original,95.45
97,Original,88.89
42,Original,94.87
40,Original,78.72
16,Original,91.58
29,Original,92.98
0,Original,91.06
67,Original,100.0
21,Original,94.62
9,Original,33.33
72,Original,95.35
62,Original,81.82
93,Original,31.03
51,Original,97.53
28,Original,96.09
15,Original,95.57
31,Original,91.11
77,Original,86.23
46,Original,96.86
47,Original,70.37
64,Original,63.64
19,Original,90.57
20,Original,95.67
54,Original,50.0
6,Original,86.67
60,Original,87.3
81,Original,88.89
12,Original,89.8
11,Original,95.56
70,Original,100.0
57,Original,93.37
56,Original,75.0
43,Original,100.0
1,Original,93.18
76,Original,88.89
2,Original,81.48
27,Original,5.88
38,Original,66.67
41,Original,93.81
85,Original,0.0
58,Original,83.33
35,Original,91.43
102,Original,96.0
61,Original,100.0
49,Original,89.29
99,Original,84.21
39,Original,84.85
91,Original,89.83
68,Original,86.11
22,Original,78.46
75,Original,96.08
4,Original,66.67
25,Original,85.71
33,Original,77.78
7,Original,80.0
89,Original,25.0
59,Original,100.0
24,Original,70.0
71,Original,95.83
94,Original,0.0
100,Original,33.33
5,Original,100.0
26,Original,86.36
3,Original,52.38
65,Original,100.0
18,Original,100.0
96,Original,0.0
10,Original,76.92
13,Original,50.0
14,Original,0.0
44,Original,57.14
82,Original,100.0
69,Original,81.82
92,Original,33.33
101,Original,100.0
8,Original,33.33
98,Original,0.0
84,Original,25.0
80,Original,100.0
95,Original,0.0
