category,sub-category,images,Original_model_42,rain1_model_42,rain2_model_42,rain3_model_42,rain4_model_42,rain5_model_42,rain6_model_42,rain7_model_42,rain8_model_42,rain9_model_42,rain10_model_42
Dangerous warning,Dangerous warning,2228,91.65121184919208,91.11152603231598,91.06906193895871,90.75346499102334,90.8448922800718,90.12591113105924,90.30465888689409,89.98983393177737,90.17055206463196,89.99100538599643,88.8234829443447
Regularoty,Priority ,1041,96.34838616714698,96.06070124879923,96.06110470701249,95.87014409221902,95.77269932756964,95.4853698366955,96.06205571565802,95.4865129682997,95.48411143131604,94.7196926032661,95.58353506243996
Regularoty,Prohibitory,3957,93.85780136467021,93.58092494313873,93.32788728834977,93.17695729087691,92.82296942127871,92.29274197624464,92.67214809198889,91.88791003285314,91.5585519332828,91.96244629770027,91.1802375537023
Regularoty,Mandatory,1203,94.59714048212803,94.34652535328345,94.59594347464675,94.09708229426437,94.09797173732338,93.93087281795512,94.67896093100583,93.84945137157109,93.8488778054863,93.26788861180384,93.60027431421447
Regularoty,Special regulations,1344,89.88061755952383,89.36222470238097,89.43361607142857,89.43633184523812,89.06072172619048,89.65884672619046,88.76408482142854,89.35863839285713,89.13614583333333,88.54107142857143,88.4684449404762
