class,filters,error
53,Original,90.34
55,Original,91.77
90,Original,96.6
0,Original,95.93
48,Original,92.28
52,Original,98.14
63,Original,95.11
32,Original,97.19
87,Original,92.41
16,Original,93.41
74,Original,96.12
28,Original,96.48
88,Original,75.0
41,Original,91.75
46,Original,97.25
66,Original,85.38
31,Original,91.67
78,Original,97.46
67,Original,100.0
12,Original,92.86
47,Original,74.07
30,Original,98.14
86,Original,94.38
77,Original,85.51
95,Original,0.0
51,Original,95.88
50,Original,93.48
22,Original,83.08
93,Original,58.62
42,Original,94.87
45,Original,98.87
57,Original,96.94
94,Original,33.33
35,Original,94.29
97,Original,76.19
15,Original,91.77
75,Original,96.08
37,Original,98.56
91,Original,88.14
43,Original,92.59
20,Original,98.27
1,Original,95.45
101,Original,100.0
99,Original,94.74
23,Original,97.23
36,Original,100.0
56,Original,66.67
83,Original,98.72
39,Original,87.88
61,Original,85.71
21,Original,92.47
72,Original,96.51
49,Original,91.07
102,Original,92.0
19,Original,89.62
79,Original,93.2
44,Original,71.43
81,Original,86.11
92,Original,8.33
71,Original,95.83
11,Original,88.89
38,Original,66.67
98,Original,100.0
10,Original,92.31
60,Original,92.06
25,Original,80.95
73,Original,93.88
3,Original,57.14
54,Original,56.25
7,Original,80.0
17,Original,82.69
27,Original,11.76
70,Original,100.0
2,Original,85.19
34,Original,100.0
59,Original,100.0
6,Original,86.67
33,Original,83.33
26,Original,95.45
68,Original,91.67
29,Original,91.23
24,Original,65.0
76,Original,83.33
40,Original,89.36
58,Original,83.33
89,Original,50.0
85,Original,22.22
100,Original,100.0
4,Original,88.89
65,Original,55.56
62,Original,90.91
64,Original,72.73
69,Original,72.73
84,Original,0.0
5,Original,85.71
96,Original,28.57
82,Original,71.43
9,Original,33.33
8,Original,33.33
18,Original,60.0
13,Original,75.0
14,Original,66.67
80,Original,100.0
