class,filters,error
53,rain10,86.55
55,rain10,88.74
90,rain10,96.28
0,rain10,92.68
48,rain10,91.98
52,rain10,95.66
63,rain10,95.11
32,rain10,96.07
87,rain10,88.61
16,rain10,91.94
74,rain10,95.15
28,rain10,95.31
88,rain10,71.43
41,rain10,89.69
46,rain10,96.47
66,rain10,83.08
31,rain10,91.67
78,rain10,95.94
67,rain10,100.0
12,rain10,86.73
47,rain10,70.37
30,rain10,97.45
86,rain10,93.26
77,rain10,87.68
95,rain10,0.0
51,rain10,86.01
50,rain10,91.06
22,rain10,81.54
93,rain10,51.72
42,rain10,94.87
45,rain10,97.74
57,rain10,91.33
94,rain10,33.33
35,rain10,91.43
97,rain10,74.6
15,rain10,86.71
75,rain10,94.12
37,rain10,97.84
91,rain10,84.75
43,rain10,87.04
20,rain10,95.67
1,rain10,90.91
101,rain10,100.0
99,rain10,89.47
23,rain10,96.31
36,rain10,100.0
56,rain10,54.17
83,rain10,98.72
39,rain10,87.88
61,rain10,89.29
21,rain10,94.62
72,rain10,95.35
49,rain10,92.86
102,rain10,96.0
19,rain10,91.51
79,rain10,90.29
44,rain10,57.14
81,rain10,80.56
92,rain10,25.0
71,rain10,100.0
11,rain10,88.89
38,rain10,66.67
98,rain10,100.0
10,rain10,84.62
60,rain10,82.54
25,rain10,71.43
73,rain10,93.88
3,rain10,66.67
54,rain10,37.5
7,rain10,57.5
17,rain10,80.77
27,rain10,5.88
70,rain10,96.55
2,rain10,79.63
34,rain10,100.0
59,rain10,100.0
6,rain10,88.33
33,rain10,83.33
26,rain10,95.45
68,rain10,86.11
29,rain10,75.44
24,rain10,65.0
76,rain10,83.33
40,rain10,82.98
58,rain10,75.0
89,rain10,37.5
85,rain10,11.11
100,rain10,83.33
4,rain10,55.56
65,rain10,44.44
62,rain10,84.85
64,rain10,72.73
69,rain10,72.73
84,rain10,0.0
5,rain10,85.71
96,rain10,28.57
82,rain10,71.43
9,rain10,33.33
8,rain10,0.0
18,rain10,40.0
13,rain10,50.0
14,rain10,33.33
80,rain10,100.0
