class,filters,error
53,Original,89.92
16,Original,92.67
97,Original,85.71
6,Original,91.67
30,Original,99.07
28,Original,99.22
89,Original,75.0
32,Original,97.75
31,Original,94.44
44,Original,71.43
66,Original,86.92
22,Original,81.54
63,Original,92.89
85,Original,44.44
49,Original,89.29
52,Original,98.55
15,Original,93.04
50,Original,96.86
37,Original,91.37
78,Original,97.46
48,Original,94.44
92,Original,0.0
10,Original,92.31
23,Original,97.54
17,Original,92.31
46,Original,97.25
61,Original,98.21
77,Original,89.13
35,Original,97.14
90,Original,98.22
73,Original,95.92
51,Original,97.94
27,Original,11.76
86,Original,94.38
55,Original,96.1
60,Original,93.65
68,Original,97.22
93,Original,91.38
42,Original,96.15
57,Original,96.94
74,Original,96.6
3,Original,76.19
83,Original,96.15
62,Original,90.91
20,Original,96.97
87,Original,83.54
19,Original,95.28
45,Original,99.25
67,Original,99.44
26,Original,95.45
7,Original,80.0
21,Original,91.4
36,Original,100.0
39,Original,81.82
1,Original,90.91
12,Original,92.86
72,Original,97.67
70,Original,100.0
11,Original,95.56
79,Original,90.29
91,Original,91.53
43,Original,98.15
75,Original,88.24
47,Original,81.48
0,Original,98.37
64,Original,63.64
29,Original,89.47
41,Original,97.94
80,Original,100.0
82,Original,100.0
54,Original,62.5
81,Original,86.11
102,Original,96.0
33,Original,83.33
71,Original,100.0
2,Original,88.89
101,Original,100.0
96,Original,14.29
69,Original,90.91
88,Original,78.57
100,Original,50.0
34,Original,100.0
4,Original,77.78
95,Original,0.0
13,Original,75.0
65,Original,44.44
84,Original,0.0
99,Original,78.95
56,Original,91.67
40,Original,97.87
24,Original,80.0
76,Original,83.33
25,Original,85.71
9,Original,66.67
59,Original,100.0
58,Original,91.67
38,Original,100.0
14,Original,33.33
94,Original,0.0
5,Original,100.0
8,Original,33.33
18,Original,40.0
98,Original,100.0
