category,sub-category,images,Original_model_42,snow1_model_42,snow2_model_42,snow3_model_42,snow4_model_42,snow5_model_42,snow6_model_42,snow7_model_42,snow8_model_42,snow9_model_42,snow10_model_42
Dangerous warning,Dangerous warning,2228,92.95334829443446,92.19045332136444,90.4854712746858,89.31712298025136,87.5235592459605,86.62548922800718,83.66298473967686,81.64413375224416,80.47617145421904,77.87129263913825,76.84071364452424
Regularoty,Priority ,1041,97.4997214217099,96.83043227665705,95.871911623439,95.48575408261287,93.46684918347744,90.77534101825168,89.14610951008646,88.08948126801153,87.89378482228628,84.72555235350625,82.80456292026898
Regularoty,Prohibitory,3957,95.24811726055093,94.13743239828153,92.0654586808188,89.386189032095,87.4138893100834,84.20489764973466,81.93079858478643,79.48000252716704,77.00347990902202,73.36324740965378,71.77205964114228
Regularoty,Mandatory,1203,95.1770573566085,95.09581047381548,94.26496259351622,93.26798004987532,91.93689941812137,90.60556940980882,89.61184538653367,86.36686616791356,85.20380714879468,83.87421446384042,81.7953782211139
Regularoty,Special regulations,1344,91.21924107142857,89.80734374999999,87.72416666666668,86.45806547619047,84.22415922619048,82.66182291666668,79.83313244047619,79.09299107142856,76.33791666666667,75.1465773809524,72.39521577380953
