class,filters,error
53,snow10,52.52
16,snow10,81.32
97,snow10,69.84
6,snow10,71.67
30,snow10,89.56
28,snow10,73.05
89,snow10,37.5
32,snow10,78.09
31,snow10,84.44
44,snow10,57.14
66,snow10,56.15
22,snow10,80.0
63,snow10,75.11
85,snow10,11.11
49,snow10,75.0
52,snow10,79.75
15,snow10,79.11
50,snow10,76.57
37,snow10,58.99
78,snow10,83.25
48,snow10,85.19
92,snow10,16.67
10,snow10,69.23
23,snow10,88.31
17,snow10,82.69
46,snow10,69.02
61,snow10,78.57
77,snow10,80.43
35,snow10,40.0
90,snow10,88.35
73,snow10,91.84
51,snow10,62.14
27,snow10,5.88
86,snow10,78.65
55,snow10,47.19
60,snow10,57.14
68,snow10,80.56
93,snow10,43.1
42,snow10,85.9
57,snow10,68.88
74,snow10,84.95
3,snow10,47.62
83,snow10,56.41
62,snow10,63.64
20,snow10,90.91
87,snow10,50.63
19,snow10,65.09
45,snow10,86.42
67,snow10,76.67
26,snow10,72.73
7,snow10,25.0
21,snow10,70.97
36,snow10,87.66
39,snow10,69.7
1,snow10,72.73
12,snow10,75.51
72,snow10,87.21
70,snow10,81.03
11,snow10,77.78
79,snow10,81.55
91,snow10,55.93
43,snow10,81.48
75,snow10,80.39
47,snow10,66.67
0,snow10,89.43
64,snow10,27.27
29,snow10,52.63
41,snow10,88.66
80,snow10,100.0
82,snow10,71.43
54,snow10,43.75
81,snow10,80.56
102,snow10,76.0
33,snow10,77.78
71,snow10,87.5
2,snow10,74.07
101,snow10,100.0
96,snow10,14.29
69,snow10,63.64
88,snow10,50.0
100,snow10,33.33
34,snow10,85.71
4,snow10,66.67
95,snow10,0.0
13,snow10,25.0
65,snow10,0.0
84,snow10,0.0
99,snow10,63.16
56,snow10,33.33
40,snow10,76.6
24,snow10,60.0
76,snow10,55.56
25,snow10,57.14
9,snow10,100.0
59,snow10,85.19
58,snow10,66.67
38,snow10,77.78
14,snow10,33.33
94,snow10,33.33
5,snow10,71.43
8,snow10,0.0
18,snow10,20.0
98,snow10,33.33
