images,Original_model_42_ideallevelfog,fog1_model_42_ideallevelfog,fog2_model_42_ideallevelfog,fog3_model_42_ideallevelfog,fog4_model_42_ideallevelfog,fog5_model_42_ideallevelfog,fog6_model_42_ideallevelfog,fog7_model_42_ideallevelfog,fog8_model_42_ideallevelfog,fog9_model_42_ideallevelfog,fog10_model_42_ideallevelfog
9773,94.37321498004707,83.9961352706436,78.9724843957843,72.84311470377573,64.2888877519697,53.023486135270645,40.18142433234422,25.672608206282614,13.025387291517445,5.545648214468434,2.936263174050956
